frame,time_s,pedestrians,mean_speed,density,flow
9711,647.333333,11,0.924197,0.136180,0.125857
9721,648.000000,9,0.827469,0.111420,0.092197
9731,648.666667,10,0.678816,0.123800,0.084038
9741,649.333333,10,0.730732,0.123800,0.090465
9751,650.000000,10,0.810364,0.123800,0.100323
9761,650.666667,9,0.752733,0.111420,0.083870
9771,651.333333,9,0.801696,0.111420,0.089325
9781,652.000000,9,0.775466,0.111420,0.086403
9791,652.666667,8,0.705103,0.099040,0.069833
9801,653.333333,8,0.761934,0.099040,0.075462
9811,654.000000,8,0.722290,0.099040,0.071536
9821,654.666667,9,0.775842,0.111420,0.086444
9831,655.333333,9,0.765545,0.111420,0.085297
9841,656.000000,9,0.804534,0.111420,0.089641
9851,656.666667,8,0.786290,0.099040,0.077874
9861,657.333333,7,0.486727,0.086660,0.042180
9871,658.000000,7,0.482342,0.086660,0.041800
9881,658.666667,7,0.486723,0.086660,0.042179
9891,659.333333,7,0.517701,0.086660,0.044864
9901,660.000000,6,0.431695,0.074280,0.032066
9911,660.666667,5,0.320526,0.061900,0.019841
9921,661.333333,5,0.316227,0.061900,0.019575
9931,662.000000,5,0.324728,0.061900,0.020101
9941,662.666667,5,0.353265,0.061900,0.021867
9951,663.333333,5,0.372445,0.061900,0.023054
9961,664.000000,5,0.378837,0.061900,0.023450
9971,664.666667,5,0.391559,0.061900,0.024238
9981,665.333333,6,0.567057,0.074280,0.042121
9991,666.000000,6,0.567469,0.074280,0.042152
10001,666.666667,1,0.948560,0.012380,0.011743
10011,667.333333,1,1.006263,0.012380,0.012458
10021,668.000000,2,1.270623,0.024760,0.031461
10031,668.666667,2,1.264451,0.024760,0.031308
10041,669.333333,3,1.383408,0.037140,0.051380
10051,670.000000,4,1.058101,0.049520,0.052397
10061,670.666667,5,1.006975,0.061900,0.062332
10071,671.333333,6,1.021675,0.074280,0.075890
10081,672.000000,8,1.073469,0.099040,0.106317
10091,672.666667,8,1.066790,0.099040,0.105655
10101,673.333333,8,1.090635,0.099040,0.108017
10111,674.000000,9,1.140526,0.111420,0.127078
10121,674.666667,9,1.148971,0.111420,0.128019
10131,675.333333,9,1.179547,0.111420,0.131425
10141,676.000000,9,1.155110,0.111420,0.128702
10151,676.666667,9,1.106082,0.111420,0.123240
10161,677.333333,9,1.118624,0.111420,0.124637
10171,678.000000,9,1.111593,0.111420,0.123854
10181,678.666667,9,1.092127,0.111420,0.121685
10191,679.333333,8,1.146358,0.099040,0.113535
10201,680.000000,7,1.090558,0.086660,0.094508
10211,680.666667,6,1.052013,0.074280,0.078144
10221,681.333333,6,1.092353,0.074280,0.081140
10231,682.000000,6,1.071768,0.074280,0.079611
10241,682.666667,6,1.126616,0.074280,0.083685
10251,683.333333,5,1.076115,0.061900,0.066612
10261,684.000000,9,0.975743,0.111420,0.108717
10271,684.666667,8,1.032879,0.099040,0.102296
10281,685.333333,8,1.042366,0.099040,0.103236
10291,686.000000,8,1.091845,0.099040,0.108137
10301,686.666667,8,1.065739,0.099040,0.105551
10311,687.333333,8,1.034275,0.099040,0.102435
10321,688.000000,8,1.032466,0.099040,0.102256
10331,688.666667,7,1.028613,0.086660,0.089140
10341,689.333333,7,1.026634,0.086660,0.088968
10351,690.000000,5,0.968188,0.061900,0.059931
10361,690.666667,5,0.976956,0.061900,0.060474
10371,691.333333,8,1.077874,0.099040,0.106753
10381,692.000000,7,0.995244,0.086660,0.086248
10391,692.666667,7,0.994108,0.086660,0.086150
10401,693.333333,7,1.019775,0.086660,0.088374
10411,694.000000,7,1.025683,0.086660,0.088886
10421,694.666667,8,1.126108,0.099040,0.111530
10431,695.333333,8,1.144381,0.099040,0.113340
10441,696.000000,10,0.955525,0.123800,0.118294
10451,696.666667,10,0.944841,0.123800,0.116971
10461,697.333333,10,0.945660,0.123800,0.117073
10471,698.000000,10,0.965349,0.123800,0.119510
10481,698.666667,10,0.987809,0.123800,0.122291
10491,699.333333,10,0.963551,0.123800,0.119288
10501,700.000000,9,0.827382,0.111420,0.092187
10511,700.666667,8,0.769757,0.099040,0.076237
10521,701.333333,9,0.845150,0.111420,0.094167
10531,702.000000,8,0.927994,0.099040,0.091909
10541,702.666667,8,0.949414,0.099040,0.094030
10551,703.333333,8,0.972349,0.099040,0.096302
10561,704.000000,6,1.211967,0.074280,0.090025
10571,704.666667,8,1.157941,0.099040,0.114683
10581,705.333333,8,1.200835,0.099040,0.118931
10591,706.000000,7,1.437186,0.086660,0.124547
10601,706.666667,5,1.087266,0.061900,0.067302
10611,707.333333,6,0.896005,0.074280,0.066555
10621,708.000000,8,0.923321,0.099040,0.091446
10631,708.666667,7,1.152131,0.086660,0.099844
10641,709.333333,7,1.075942,0.086660,0.093241
10651,710.000000,7,1.017447,0.086660,0.088172
10661,710.666667,7,1.076328,0.086660,0.093275
10671,711.333333,7,1.009021,0.086660,0.087442
10681,712.000000,7,1.070389,0.086660,0.092760
10691,712.666667,7,1.052028,0.086660,0.091169
10701,713.333333,7,0.960301,0.086660,0.083220
10711,714.000000,8,1.047627,0.099040,0.103757
10721,714.666667,8,1.148221,0.099040,0.113720
10731,715.333333,9,1.025193,0.111420,0.114227
10741,716.000000,7,1.130235,0.086660,0.097946
10751,716.666667,7,1.262396,0.086660,0.109399
10761,717.333333,4,1.565411,0.049520,0.077519
10771,718.000000,2,1.730006,0.024760,0.042835
10781,718.666667,3,1.628613,0.037140,0.060487
10791,719.333333,4,1.643525,0.049520,0.081387
10801,720.000000,4,1.647459,0.049520,0.081582
10811,720.666667,4,1.582294,0.049520,0.078355
10821,721.333333,4,1.525367,0.049520,0.075536
10831,722.000000,4,1.604808,0.049520,0.079470
10841,722.666667,4,1.705552,0.049520,0.084459
10851,723.333333,5,1.631533,0.061900,0.100992
10861,724.000000,4,1.569261,0.049520,0.077710
10871,724.666667,4,1.601883,0.049520,0.079325
10881,725.333333,4,1.575010,0.049520,0.077995
10891,726.000000,4,1.538899,0.049520,0.076206
10901,726.666667,5,1.549918,0.061900,0.095940
10911,727.333333,3,1.456977,0.037140,0.054112
10921,728.000000,3,1.450561,0.037140,0.053874
10931,728.666667,2,1.546045,0.024760,0.038280
10941,729.333333,2,1.562544,0.024760,0.038689
10951,730.000000,2,1.505133,0.024760,0.037267
10961,730.666667,2,1.516408,0.024760,0.037546
10971,731.333333,2,1.549268,0.024760,0.038360
10981,732.000000,2,1.566807,0.024760,0.038794
10991,732.666667,2,1.584325,0.024760,0.039228
11001,733.333333,3,1.564435,0.037140,0.058103
11011,734.000000,4,1.671005,0.049520,0.082748
11021,734.666667,4,1.665338,0.049520,0.082468
11031,735.333333,4,1.613279,0.049520,0.079890
11041,736.000000,4,1.626693,0.049520,0.080554
11051,736.666667,4,1.651038,0.049520,0.081760
11061,737.333333,4,1.680261,0.049520,0.083207
11071,738.000000,3,1.588328,0.037140,0.058991
11081,738.666667,3,1.589429,0.037140,0.059031
11091,739.333333,3,1.615657,0.037140,0.060006
11101,740.000000,2,1.566628,0.024760,0.038790
11111,740.666667,2,1.531211,0.024760,0.037913
11121,741.333333,2,1.653198,0.024760,0.040933
11131,742.000000,2,1.698125,0.024760,0.042046
11141,742.666667,2,1.560376,0.024760,0.038635
11151,743.333333,3,1.492184,0.037140,0.055420
11161,744.000000,3,1.525935,0.037140,0.056673
11171,744.666667,3,1.533318,0.037140,0.056947
11181,745.333333,3,1.462643,0.037140,0.054323
11191,746.000000,3,1.443885,0.037140,0.053626
11201,746.666667,3,1.448761,0.037140,0.053807
11211,747.333333,3,1.415560,0.037140,0.052574
11221,748.000000,1,1.567991,0.012380,0.019412
11231,748.666667,1,1.565396,0.012380,0.019380
11241,749.333333,1,1.563216,0.012380,0.019353
11251,750.000000,1,1.605791,0.012380,0.019880
11261,750.666667,1,1.643485,0.012380,0.020346
11271,751.333333,1,1.665678,0.012380,0.020621
11281,752.000000,1,1.736392,0.012380,0.021497
11291,752.666667,1,1.770260,0.012380,0.021916
11301,753.333333,1,1.727210,0.012380,0.021383
11311,754.000000,1,1.655633,0.012380,0.020497
11321,754.666667,1,1.602659,0.012380,0.019841
11331,755.333333,1,1.650632,0.012380,0.020435
11341,756.000000,1,1.671328,0.012380,0.020691
11351,756.666667,2,0.656596,0.024760,0.016257
11361,757.333333,5,1.229503,0.061900,0.076106
11371,758.000000,7,1.382986,0.086660,0.119850
11381,758.666667,7,1.344771,0.086660,0.116538
11391,759.333333,7,1.315582,0.086660,0.114008
11401,760.000000,7,1.376615,0.086660,0.119298
11411,760.666667,7,1.399970,0.086660,0.121322
11421,761.333333,7,1.378654,0.086660,0.119474
11431,762.000000,7,1.379575,0.086660,0.119554
11441,762.666667,7,1.390121,0.086660,0.120468
11451,763.333333,7,1.400903,0.086660,0.121402
11461,764.000000,7,1.427061,0.086660,0.123669
11471,764.666667,7,1.445545,0.086660,0.125271
11481,765.333333,7,1.444359,0.086660,0.125168
11491,766.000000,5,1.391916,0.061900,0.086160
11501,766.666667,5,1.411892,0.061900,0.087396
11511,767.333333,5,1.413998,0.061900,0.087527
11521,768.000000,5,1.377407,0.061900,0.085262
11531,768.666667,5,1.282012,0.061900,0.079357
11541,769.333333,5,1.258912,0.061900,0.077927
11611,774.000000,3,1.629525,0.037140,0.060521
11621,774.666667,3,1.566516,0.037140,0.058180
11631,775.333333,3,1.517038,0.037140,0.056343
11641,776.000000,3,1.532016,0.037140,0.056899
11651,776.666667,3,1.536993,0.037140,0.057084
11661,777.333333,3,1.577698,0.037140,0.058596
11671,778.000000,3,1.551679,0.037140,0.057629
11681,778.666667,3,1.496274,0.037140,0.055572
11691,779.333333,3,1.544867,0.037140,0.057376
11701,780.000000,3,1.589878,0.037140,0.059048
11711,780.666667,3,1.571530,0.037140,0.058367
11721,781.333333,3,1.596324,0.037140,0.059288
11731,782.000000,3,1.598211,0.037140,0.059358
11741,782.666667,1,1.475257,0.012380,0.018264
11771,784.666667,7,1.507062,0.086660,0.130602
11781,785.333333,7,1.489008,0.086660,0.129038
11791,786.000000,8,1.482239,0.099040,0.146801
11801,786.666667,7,1.473916,0.086660,0.127730
11811,787.333333,7,1.479761,0.086660,0.128236
11821,788.000000,7,1.499262,0.086660,0.129926
11831,788.666667,6,1.479216,0.074280,0.109876
11841,789.333333,6,1.478337,0.074280,0.109811
11851,790.000000,5,1.498618,0.061900,0.092765
11861,790.666667,5,1.602209,0.061900,0.099177
11871,791.333333,5,1.586255,0.061900,0.098189
11881,792.000000,5,1.508218,0.061900,0.093359
11891,792.666667,5,1.536659,0.061900,0.095119
11901,793.333333,5,1.499732,0.061900,0.092834
11911,794.000000,4,1.504993,0.049520,0.074527
11921,794.666667,4,1.562907,0.049520,0.077395
11931,795.333333,4,1.655829,0.049520,0.081997
11941,796.000000,4,1.656739,0.049520,0.082042
11951,796.666667,4,1.567076,0.049520,0.077602
11961,797.333333,4,1.520587,0.049520,0.075300
11971,798.000000,2,1.477502,0.024760,0.036583
11981,798.666667,2,1.461855,0.024760,0.036196
11991,799.333333,2,1.416446,0.024760,0.035071
12441,829.333333,2,1.782799,0.024760,0.044142
12451,830.000000,5,1.638192,0.061900,0.101404
12461,830.666667,5,1.614840,0.061900,0.099959
12471,831.333333,5,1.604458,0.061900,0.099316
12481,832.000000,6,1.573486,0.074280,0.116879
12491,832.666667,6,1.591177,0.074280,0.118193
12501,833.333333,7,1.618847,0.086660,0.140289
12511,834.000000,8,1.617160,0.099040,0.160164
12521,834.666667,11,1.226656,0.136180,0.167046
12531,835.333333,11,1.230617,0.136180,0.167586
12541,836.000000,11,1.219649,0.136180,0.166092
12551,836.666667,11,1.184536,0.136180,0.161310
12561,837.333333,11,1.193881,0.136180,0.162583
12571,838.000000,11,1.170781,0.136180,0.159437
12581,838.666667,10,1.115385,0.123800,0.138085
12591,839.333333,11,1.197795,0.136180,0.163116
12601,840.000000,9,1.030062,0.111420,0.114770
12611,840.666667,8,0.907386,0.099040,0.089868
12621,841.333333,7,0.859603,0.086660,0.074493
12631,842.000000,7,0.791839,0.086660,0.068621
12641,842.666667,7,0.790673,0.086660,0.068520
12651,843.333333,7,0.715832,0.086660,0.062034
12661,844.000000,7,0.665499,0.086660,0.057672
12671,844.666667,7,0.705001,0.086660,0.061095
12681,845.333333,4,0.025026,0.049520,0.001239
12691,846.000000,4,0.012524,0.049520,0.000620
12701,846.666667,6,0.510830,0.074280,0.037945
12711,847.333333,6,0.507579,0.074280,0.037703
12721,848.000000,6,0.553649,0.074280,0.041125
12731,848.666667,6,0.566548,0.074280,0.042083
12741,849.333333,7,0.715261,0.086660,0.061985
12751,850.000000,7,0.769136,0.086660,0.066653
12761,850.666667,3,1.607064,0.037140,0.059686
12771,851.333333,3,1.610979,0.037140,0.059832
12781,852.000000,3,1.668768,0.037140,0.061978
12791,852.666667,6,1.772320,0.074280,0.131648
12801,853.333333,6,1.760322,0.074280,0.130757
12811,854.000000,6,1.798049,0.074280,0.133559
12821,854.666667,6,1.805801,0.074280,0.134135
12831,855.333333,6,1.757577,0.074280,0.130553
12841,856.000000,5,1.842527,0.061900,0.114053
12851,856.666667,5,1.819095,0.061900,0.112602
12861,857.333333,5,1.823794,0.061900,0.112893
12871,858.000000,6,1.828322,0.074280,0.135808
12881,858.666667,6,1.869275,0.074280,0.138850
12891,859.333333,6,1.833838,0.074280,0.136218
12901,860.000000,5,1.562941,0.061900,0.096746
12911,860.666667,5,1.617112,0.061900,0.100099
12921,861.333333,5,1.549158,0.061900,0.095893
12931,862.000000,5,1.473564,0.061900,0.091214
12941,862.666667,5,1.448282,0.061900,0.089649
12951,863.333333,3,1.243046,0.037140,0.046167
12961,864.000000,3,1.280520,0.037140,0.047559
12971,864.666667,2,0.928513,0.024760,0.022990
12981,865.333333,3,1.065466,0.037140,0.039571
12991,866.000000,3,1.086108,0.037140,0.040338
13001,866.666667,3,1.031518,0.037140,0.038311
13011,867.333333,5,1.235941,0.061900,0.076505
13021,868.000000,5,1.269496,0.061900,0.078582
13031,868.666667,5,1.206406,0.061900,0.074677
13041,869.333333,5,1.205192,0.061900,0.074601
13051,870.000000,4,1.144989,0.049520,0.056700
13061,870.666667,4,1.043071,0.049520,0.051653
13071,871.333333,4,1.047472,0.049520,0.051871
13081,872.000000,4,1.076151,0.049520,0.053291
13091,872.666667,4,1.097820,0.049520,0.054364
13101,873.333333,5,1.292495,0.061900,0.080006
13111,874.000000,5,1.249549,0.061900,0.077347
13121,874.666667,5,1.228490,0.061900,0.076044
13131,875.333333,10,0.634341,0.123800,0.078532
13141,876.000000,10,0.669586,0.123800,0.082895
13151,876.666667,10,0.718870,0.123800,0.088996
13161,877.333333,10,0.625693,0.123800,0.077461
13171,878.000000,11,0.829511,0.136180,0.112963
13181,878.666667,12,0.889629,0.148560,0.132164
13191,879.333333,12,0.843547,0.148560,0.125317
13201,880.000000,11,0.704727,0.136180,0.095970
13211,880.666667,11,0.782133,0.136180,0.106511
13221,881.333333,11,0.762583,0.136180,0.103849
13231,882.000000,12,0.805680,0.148560,0.119692
13241,882.666667,11,0.750228,0.136180,0.102166
13251,883.333333,10,0.675731,0.123800,0.083656
13261,884.000000,10,0.608897,0.123800,0.075382
13271,884.666667,10,0.599625,0.123800,0.074234
13281,885.333333,10,0.598235,0.123800,0.074062
13291,886.000000,10,0.577129,0.123800,0.071449
13301,886.666667,10,0.564832,0.123800,0.069926
13311,887.333333,10,0.601915,0.123800,0.074517
13321,888.000000,11,0.675338,0.136180,0.091968
13331,888.666667,11,0.634375,0.136180,0.086389
13341,889.333333,11,0.625377,0.136180,0.085164
13351,890.000000,11,0.594861,0.136180,0.081008
13361,890.666667,11,0.643424,0.136180,0.087622
13371,891.333333,9,0.538928,0.111420,0.060047
13381,892.000000,10,0.481595,0.123800,0.059621
13391,892.666667,10,0.475679,0.123800,0.058889
13401,893.333333,8,0.265279,0.099040,0.026273
13411,894.000000,1,1.725379,0.012380,0.021360
13421,894.666667,1,1.807093,0.012380,0.022372
13431,895.333333,1,1.858884,0.012380,0.023013
13441,896.000000,1,1.761701,0.012380,0.021810
13451,896.666667,1,1.763581,0.012380,0.021833
13461,897.333333,1,1.742498,0.012380,0.021572
13471,898.000000,1,1.746699,0.012380,0.021624
13481,898.666667,1,1.778162,0.012380,0.022014
13491,899.333333,2,1.786094,0.024760,0.044224
13501,900.000000,2,1.894877,0.024760,0.046917
13511,900.666667,1,1.680905,0.012380,0.020810
13521,901.333333,1,1.690700,0.012380,0.020931
13531,902.000000,1,1.764237,0.012380,0.021841
13541,902.666667,1,1.715744,0.012380,0.021241
13551,903.333333,1,1.730620,0.012380,0.021425
13561,904.000000,1,1.691022,0.012380,0.020935
13571,904.666667,1,1.763080,0.012380,0.021827
13581,905.333333,1,1.854103,0.012380,0.022954
13591,906.000000,1,1.844091,0.012380,0.022830
13731,915.333333,1,1.451295,0.012380,0.017967
13741,916.000000,2,1.630777,0.024760,0.040378
13751,916.666667,4,1.770269,0.049520,0.087664
13761,917.333333,4,1.781017,0.049520,0.088196
13771,918.000000,4,1.783179,0.049520,0.088303
13781,918.666667,4,1.820409,0.049520,0.090147
13791,919.333333,3,1.849035,0.037140,0.068673
13801,920.000000,3,1.844197,0.037140,0.068494
13811,920.666667,3,1.752357,0.037140,0.065083
13821,921.333333,3,1.719713,0.037140,0.063870
13831,922.000000,3,1.694591,0.037140,0.062937
13841,922.666667,2,1.208268,0.024760,0.029917
13851,923.333333,2,1.190609,0.024760,0.029480
13861,924.000000,2,1.375430,0.024760,0.034056
13871,924.666667,1,2.265628,0.012380,0.028049
13881,925.333333,1,2.423993,0.012380,0.030009
14161,944.000000,3,1.820684,0.037140,0.067620
14171,944.666667,3,1.835389,0.037140,0.068166
14181,945.333333,4,1.391748,0.049520,0.068919
14191,946.000000,4,1.398311,0.049520,0.069244
14201,946.666667,4,1.516345,0.049520,0.075089
14211,947.333333,4,1.550848,0.049520,0.076798
14221,948.000000,4,1.383903,0.049520,0.068531
14231,948.666667,4,1.455561,0.049520,0.072079
14241,949.333333,4,1.524924,0.049520,0.075514
14251,950.000000,4,1.475184,0.049520,0.073051
14261,950.666667,4,1.456764,0.049520,0.072139
14271,951.333333,4,1.443093,0.049520,0.071462
14281,952.000000,3,1.853744,0.037140,0.068848
14291,952.666667,2,1.807249,0.024760,0.044748
14341,956.000000,2,1.208911,0.024760,0.029933
14351,956.666667,2,0.938828,0.024760,0.023245
14361,957.333333,2,0.916301,0.024760,0.022688
14371,958.000000,2,1.193292,0.024760,0.029546
14381,958.666667,2,1.214934,0.024760,0.030082
14391,959.333333,3,1.192753,0.037140,0.044299
14401,960.000000,4,1.283081,0.049520,0.063538
14411,960.666667,4,1.317957,0.049520,0.065265
14421,961.333333,4,1.309689,0.049520,0.064856
14431,962.000000,4,1.414712,0.049520,0.070057
14441,962.666667,4,1.383981,0.049520,0.068535
14451,963.333333,5,1.327211,0.061900,0.082154
14461,964.000000,5,1.310864,0.061900,0.081143
14471,964.666667,6,1.078111,0.074280,0.080082
14481,965.333333,6,1.060927,0.074280,0.078806
14491,966.000000,6,1.183869,0.074280,0.087938
14501,966.666667,6,1.136493,0.074280,0.084419
14511,967.333333,6,1.009097,0.074280,0.074956
14521,968.000000,6,1.049515,0.074280,0.077958
14531,968.666667,6,1.107673,0.074280,0.082278
14541,969.333333,4,1.310060,0.049520,0.064874
14551,970.000000,2,1.811685,0.024760,0.044857
14561,970.666667,1,2.051045,0.012380,0.025392
14571,971.333333,1,1.666887,0.012380,0.020636
14581,972.000000,1,1.503317,0.012380,0.018611
14591,972.666667,1,1.521782,0.012380,0.018840
14601,973.333333,1,1.410776,0.012380,0.017465
14801,986.666667,2,1.760076,0.024760,0.043580
14811,987.333333,2,1.726380,0.024760,0.042745
14821,988.000000,3,1.711630,0.037140,0.063570
14831,988.666667,3,1.759947,0.037140,0.065365
14841,989.333333,3,1.734765,0.037140,0.064429
14851,990.000000,2,1.691739,0.024760,0.041888
14861,990.666667,2,1.759877,0.024760,0.043575
14871,991.333333,2,1.742811,0.024760,0.043152
14881,992.000000,3,1.683584,0.037140,0.062528
14891,992.666667,3,1.700805,0.037140,0.063168
14901,993.333333,3,1.679545,0.037140,0.062378
14911,994.000000,3,1.628552,0.037140,0.060484
14921,994.666667,3,1.573014,0.037140,0.058422
14931,995.333333,3,1.593844,0.037140,0.059195
14941,996.000000,3,1.627537,0.037140,0.060447
14951,996.666667,4,1.459509,0.049520,0.072275
14961,997.333333,5,1.461805,0.061900,0.090486
14971,998.000000,5,1.494367,0.061900,0.092501
14981,998.666667,5,1.557834,0.061900,0.096430
14991,999.333333,3,1.547748,0.037140,0.057483
15001,1000.000000,3,1.471439,0.037140,0.054649
15011,1000.666667,4,1.390842,0.049520,0.068875
15021,1001.333333,4,1.460343,0.049520,0.072316
15031,1002.000000,4,1.524896,0.049520,0.075513
15041,1002.666667,3,1.383235,0.037140,0.051373
15051,1003.333333,3,1.356085,0.037140,0.050365
15061,1004.000000,3,1.340549,0.037140,0.049788
15071,1004.666667,3,1.394676,0.037140,0.051798
15081,1005.333333,3,1.409658,0.037140,0.052355
15091,1006.000000,3,1.391831,0.037140,0.051693
15101,1006.666667,7,1.349767,0.086660,0.116971
15111,1007.333333,7,1.371971,0.086660,0.118895
15121,1008.000000,7,1.372754,0.086660,0.118963
15131,1008.666667,7,1.367620,0.086660,0.118518
15141,1009.333333,8,1.421979,0.099040,0.140833
15151,1010.000000,8,1.453540,0.099040,0.143959
15161,1010.666667,7,1.408724,0.086660,0.122080
15171,1011.333333,7,1.414822,0.086660,0.122609
15181,1012.000000,7,1.441856,0.086660,0.124951
15191,1012.666667,7,1.425934,0.086660,0.123572
15201,1013.333333,4,1.643350,0.049520,0.081379
15211,1014.000000,4,1.610072,0.049520,0.079731
15221,1014.666667,3,1.500200,0.037140,0.055718
15231,1015.333333,3,1.463138,0.037140,0.054341
15241,1016.000000,3,1.374967,0.037140,0.051066
15251,1016.666667,3,1.355004,0.037140,0.050325
15811,1054.000000,1,0.938455,0.012380,0.011618
15821,1054.666667,3,0.834496,0.037140,0.030993
15831,1055.333333,3,0.841008,0.037140,0.031235
15841,1056.000000,3,0.880639,0.037140,0.032707
15851,1056.666667,3,0.872521,0.037140,0.032405
15861,1057.333333,4,1.141410,0.049520,0.056523
15871,1058.000000,4,1.177896,0.049520,0.058329
15881,1058.666667,4,1.147778,0.049520,0.056838
15891,1059.333333,4,1.117900,0.049520,0.055358
15901,1060.000000,5,1.205391,0.061900,0.074614
15911,1060.666667,6,1.206359,0.074280,0.089608
15921,1061.333333,7,1.212458,0.086660,0.105072
15931,1062.000000,7,1.287363,0.086660,0.111563
15941,1062.666667,7,1.288933,0.086660,0.111699
15951,1063.333333,8,1.075642,0.099040,0.106532
15961,1064.000000,8,1.062297,0.099040,0.105210
15971,1064.666667,8,1.081193,0.099040,0.107081
15981,1065.333333,8,1.074248,0.099040,0.106394
15991,1066.000000,8,1.089858,0.099040,0.107940
16001,1066.666667,7,1.128448,0.086660,0.097791
16011,1067.333333,8,1.105012,0.099040,0.109441
16021,1068.000000,8,1.003203,0.099040,0.099357
16031,1068.666667,8,1.032841,0.099040,0.102293
16041,1069.333333,10,1.082734,0.123800,0.134043
16051,1070.000000,9,1.087727,0.111420,0.121195
16061,1070.666667,9,1.151464,0.111420,0.128296
16071,1071.333333,9,1.147923,0.111420,0.127902
16081,1072.000000,9,1.122488,0.111420,0.125068
16091,1072.666667,9,1.133620,0.111420,0.126308
16101,1073.333333,9,1.151118,0.111420,0.128258
16111,1074.000000,9,1.166099,0.111420,0.129927
16121,1074.666667,11,0.946101,0.136180,0.128840
16131,1075.333333,11,0.998969,0.136180,0.136040
16141,1076.000000,13,1.082334,0.160940,0.174191
16151,1076.666667,14,1.170628,0.173320,0.202893
16161,1077.333333,17,1.208294,0.210460,0.254298
16171,1078.000000,18,1.142832,0.222840,0.254669
16181,1078.666667,18,1.117190,0.222840,0.248955
16191,1079.333333,18,1.150588,0.222840,0.256397
16201,1080.000000,18,1.164471,0.222840,0.259491
16211,1080.666667,18,1.191530,0.222840,0.265521
16221,1081.333333,18,1.262440,0.222840,0.281322
16231,1082.000000,16,1.172566,0.198080,0.232262
16241,1082.666667,16,1.125742,0.198080,0.222987
16251,1083.333333,18,1.106370,0.222840,0.246544
16261,1084.000000,18,1.079487,0.222840,0.240553
16271,1084.666667,16,1.053436,0.198080,0.208665
16281,1085.333333,16,1.060708,0.198080,0.210105
16291,1086.000000,17,0.985410,0.210460,0.207390
16301,1086.666667,15,0.942296,0.185700,0.174985
16311,1087.333333,14,0.838973,0.173320,0.145411
16321,1088.000000,12,0.707767,0.148560,0.105146
16331,1088.666667,12,0.739989,0.148560,0.109933
16341,1089.333333,13,0.790357,0.160940,0.127200
16351,1090.000000,13,0.813180,0.160940,0.130873
16361,1090.666667,13,0.829367,0.160940,0.133479
16371,1091.333333,13,0.806696,0.160940,0.129830
16381,1092.000000,13,0.814624,0.160940,0.131106
16391,1092.666667,11,0.686550,0.136180,0.093494
16401,1093.333333,11,0.704835,0.136180,0.095985
16411,1094.000000,10,0.801668,0.123800,0.099247
16421,1094.666667,10,0.817257,0.123800,0.101177
16431,1095.333333,10,0.859384,0.123800,0.106392
16441,1096.000000,11,0.952346,0.136180,0.129691
16451,1096.666667,11,0.961536,0.136180,0.130942
16461,1097.333333,11,0.942015,0.136180,0.128284
16471,1098.000000,11,0.933687,0.136180,0.127150
16481,1098.666667,13,1.012091,0.160940,0.162886
16491,1099.333333,12,0.958637,0.148560,0.142415
16501,1100.000000,12,0.993342,0.148560,0.147571
16511,1100.666667,12,0.975701,0.148560,0.144950
16521,1101.333333,11,0.873994,0.136180,0.119021
16531,1102.000000,11,0.864404,0.136180,0.117715
16541,1102.666667,12,0.865112,0.148560,0.128521
16551,1103.333333,12,0.859375,0.148560,0.127669
16561,1104.000000,12,0.864376,0.148560,0.128412
16571,1104.666667,13,0.922937,0.160940,0.148538
16581,1105.333333,13,0.921679,0.160940,0.148335
16591,1106.000000,10,0.824204,0.123800,0.102037
16601,1106.666667,12,0.987751,0.148560,0.146740
16611,1107.333333,13,1.009821,0.160940,0.162521
16621,1108.000000,13,1.015845,0.160940,0.163490
16631,1108.666667,12,0.980558,0.148560,0.145672
16641,1109.333333,12,0.956329,0.148560,0.142072
16651,1110.000000,12,0.957591,0.148560,0.142260
16661,1110.666667,12,0.900512,0.148560,0.133780
16671,1111.333333,13,0.973885,0.160940,0.156737
16681,1112.000000,13,1.060003,0.160940,0.170597
16691,1112.666667,10,0.971569,0.123800,0.120280
16701,1113.333333,10,0.951314,0.123800,0.117773
16711,1114.000000,9,1.004951,0.111420,0.111972
16721,1114.666667,12,1.045858,0.148560,0.155373
16731,1115.333333,12,1.032580,0.148560,0.153400
16741,1116.000000,12,0.938848,0.148560,0.139475
16751,1116.666667,12,1.004882,0.148560,0.149285
16761,1117.333333,12,1.005660,0.148560,0.149401
16771,1118.000000,12,0.956712,0.148560,0.142129
16781,1118.666667,12,1.017437,0.148560,0.151151
16791,1119.333333,5,1.222787,0.061900,0.075691
16801,1120.000000,5,1.282510,0.061900,0.079387
16811,1120.666667,4,1.400463,0.049520,0.069351
16821,1121.333333,3,1.725148,0.037140,0.064072
16831,1122.000000,2,2.053054,0.024760,0.050834
16841,1122.666667,2,1.947655,0.024760,0.048224
16851,1123.333333,2,1.722147,0.024760,0.042640
16861,1124.000000,2,1.779873,0.024760,0.044070
16871,1124.666667,2,1.844239,0.024760,0.045663
16881,1125.333333,2,1.863648,0.024760,0.046144
17261,1150.666667,4,1.399266,0.049520,0.069292
17271,1151.333333,4,1.331146,0.049520,0.065918
17281,1152.000000,4,1.292896,0.049520,0.064024
17291,1152.666667,4,1.336685,0.049520,0.066193
17301,1153.333333,4,1.348030,0.049520,0.066755
