frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
4081,99,3.132721,-0.511448,-0.106596,1.361261,272.000000,1.365428,94.477527,0.112082,0.205051,0.233684,1.019933,
4091,99,3.128402,0.076550,-0.038349,1.376022,272.666667,1.376556,91.596401,0.102371,0.022141,0.104738,0.708521,
4101,99,3.102041,0.589369,0.066642,1.236290,273.333333,1.238085,86.914457,0.157487,-0.209597,0.262170,0.793024,
4111,99,3.181716,1.065582,0.153162,1.172378,274.000000,1.182340,82.556907,0.129780,-0.095869,0.161349,1.037238,
4121,99,3.224571,1.527271,0.044239,1.237233,274.666667,1.238023,87.952203,-0.163385,0.097283,0.190154,1.412049,
4131,99,3.217106,2.055368,-0.018661,1.320242,275.333333,1.320374,90.809803,-0.094350,0.124514,0.156223,1.870859,
4001,100,3.192416,-8.801375,-0.684941,1.525567,266.666667,1.672273,114.178888,,,,1.861186,
4011,100,2.918439,-8.191149,-0.709324,1.530985,267.333333,1.687322,114.858846,-0.036573,0.008128,0.037466,1.654173,
4021,100,2.624957,-7.576587,-0.710215,1.588392,268.000000,1.739941,114.090753,-0.001337,0.086111,0.086121,1.482959,
4031,100,2.350268,-6.920435,-0.712698,1.621535,268.666667,1.771246,113.726482,-0.003725,0.049714,0.049853,1.633595,
4041,100,2.054799,-6.279359,-0.743414,1.557285,269.333333,1.725631,115.518792,-0.046074,-0.096375,0.106822,2.067101,
4051,100,1.755537,-5.674607,-0.701104,1.561491,270.000000,1.711667,114.179916,0.063464,0.006310,0.063777,2.647994,
4061,100,1.493915,-5.030166,-0.683050,1.542358,270.666667,1.686839,113.886666,0.027082,-0.028700,0.039461,3.286543,
4071,100,1.209097,-4.440721,-0.690482,1.474957,271.333333,1.628577,115.086035,-0.011149,-0.101102,0.101714,3.876815,
4081,100,0.941530,-3.850201,-0.692658,1.507561,272.000000,1.659070,114.676694,-0.003263,0.048906,0.049014,3.993568,
4091,100,0.654971,-3.234672,-0.722543,1.467524,272.666667,1.635756,116.213565,-0.044828,-0.060054,0.074941,2.989367,
4101,100,0.363495,-2.676181,-0.729194,1.425105,273.333333,1.600828,117.097807,-0.009977,-0.063629,0.064406,2.152407,
4111,100,0.071616,-2.094588,-0.759950,1.385320,274.000000,1.580074,118.747995,-0.046133,-0.059677,0.075430,1.409610,
4121,100,-0.244465,-1.567925,-0.843679,1.276390,274.666667,1.530021,123.464231,-0.125594,-0.163395,0.206087,1.256234,
4131,100,-0.603327,-1.073476,-0.830322,1.179628,275.333333,1.442552,125.141102,0.020036,-0.145142,0.146519,1.961171,
4141,100,-0.908722,-0.624222,-0.850933,0.933369,276.000000,1.263038,132.354798,-0.030917,-0.369390,0.370681,2.797610,
4151,100,-1.284074,-0.326781,-0.834283,0.885208,276.666667,1.216397,133.303603,0.024975,-0.072240,0.076436,3.656469,
4161,100,-1.576148,0.083944,-0.729116,1.080660,277.333333,1.303624,124.007350,0.157751,0.293177,0.332924,4.530888,
4171,100,-1.867367,0.537746,-0.728046,1.134505,278.000000,1.348018,122.689494,0.001605,0.080769,0.080784,5.543601,
4001,101,1.264863,-8.146743,0.000000,0.000000,266.666667,0.000000,0.000000,,,,1.060107,
4011,101,1.264863,-8.146743,-0.021926,0.026575,267.333333,0.034452,129.525302,-0.032889,0.039862,0.051678,1.060107,
4021,101,1.247322,-8.125483,-0.021926,0.026575,268.000000,0.034452,129.525302,0.000000,0.000000,0.000000,1.083176,
4031,101,1.247322,-8.125483,0.087660,-0.106245,268.666667,0.137740,309.525302,0.164379,-0.199229,0.258288,1.063354,3.706145
4041,101,1.317450,-8.210479,0.151938,-0.210919,269.333333,0.259946,305.767459,0.096416,-0.157012,0.184252,0.972322,2.008943
4051,101,1.368872,-8.294218,0.062887,-0.129761,270.000000,0.144196,295.856723,-0.133576,0.121738,0.180728,0.886857,2.338356
4061,101,1.367760,-8.314287,-0.001390,-0.025086,270.666667,0.025124,266.827808,-0.096416,0.157012,0.184252,0.866799,
4071,101,1.367760,-8.314287,0.000000,0.000000,271.333333,0.000000,0.000000,0.002085,0.037629,0.037687,0.866799,
4081,101,1.367760,-8.314287,0.000000,0.000000,272.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,
4091,101,1.367760,-8.314287,0.000000,0.000000,272.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,7.217386
4101,101,1.367760,-8.314287,0.000000,0.000000,273.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,7.111920
4111,101,1.367760,-8.314287,0.023266,-0.001423,274.000000,0.023309,356.501059,0.034898,-0.002134,0.034964,0.866799,6.222324
4121,101,1.386372,-8.315425,0.023266,-0.001423,274.666667,0.023309,356.501059,0.000000,0.000000,0.000000,0.865688,4.748047
4131,101,1.386372,-8.315425,0.000000,0.000000,275.333333,0.000000,0.000000,-0.034898,0.002134,0.034964,0.865688,5.081388
4141,101,1.386372,-8.315425,0.000000,0.000000,276.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,4.632294
4151,101,1.386372,-8.315425,0.000000,0.000000,276.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,4.527682
4161,101,1.386372,-8.315425,0.000000,0.000000,277.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,3.486882
4171,101,1.386372,-8.315425,0.000000,0.000000,278.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,2.814511
4181,101,1.386372,-8.315425,0.000000,0.000000,278.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,2.848097
4191,101,1.386372,-8.315425,0.000000,0.000000,279.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,2.461857
4201,101,1.386372,-8.315425,0.000000,0.000000,280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,1.990692
4211,101,1.386372,-8.315425,0.000000,0.000000,280.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4221,101,1.386372,-8.315425,0.000000,0.000000,281.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4231,101,1.386372,-8.315425,0.000000,0.000000,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4241,101,1.386372,-8.315425,0.000000,0.000000,282.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4251,101,1.386372,-8.315425,0.000000,0.000000,283.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4261,101,1.386372,-8.315425,0.000000,0.000000,284.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867978,
4001,102,1.374671,-9.201147,0.000000,0.000000,266.666667,0.000000,0.000000,,,,1.060107,
4011,102,1.374671,-9.201147,0.000000,0.000000,267.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.060107,
4021,102,1.374671,-9.201147,0.001391,0.025123,268.000000,0.025162,86.831517,0.002086,0.037685,0.037742,1.083176,
4031,102,1.375783,-9.181049,0.001391,0.025123,268.666667,0.025162,86.831517,0.000000,0.000000,0.000000,1.063354,3.706145
4041,102,1.375783,-9.181049,0.000000,0.000000,269.333333,0.000000,0.000000,-0.002086,-0.037685,0.037742,0.972322,2.008943
4051,102,1.375783,-9.181049,0.000000,0.000000,270.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886857,2.338356
4061,102,1.375783,-9.181049,0.000000,0.000000,270.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,
4071,102,1.375783,-9.181049,0.000000,0.000000,271.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,
4081,102,1.375783,-9.181049,0.000000,0.000000,272.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,
4091,102,1.375783,-9.181049,0.000000,0.000000,272.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,7.955227
4101,102,1.375783,-9.181049,0.000000,0.000000,273.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,7.974133
4111,102,1.375783,-9.181049,0.000000,0.000000,274.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.866799,5.976179
4121,102,1.375783,-9.181049,0.000000,0.000000,274.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,5.339389
4131,102,1.375783,-9.181049,0.000000,0.000000,275.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,5.937262
4141,102,1.375783,-9.181049,0.000000,0.000000,276.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,5.567798
4151,102,1.375783,-9.181049,0.000000,0.000000,276.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4161,102,1.375783,-9.181049,0.000000,0.000000,277.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4171,102,1.375783,-9.181049,0.000000,0.000000,278.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,3.512653
4181,102,1.375783,-9.181049,0.000000,0.000000,278.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,3.713956
4191,102,1.375783,-9.181049,0.000000,0.000000,279.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,3.382429
4201,102,1.375783,-9.181049,0.000000,0.000000,280.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,2.764549
4211,102,1.375783,-9.181049,0.000000,0.000000,280.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4221,102,1.375783,-9.181049,0.000000,0.000000,281.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4231,102,1.375783,-9.181049,0.000000,0.000000,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4241,102,1.375783,-9.181049,0.000000,0.000000,282.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.865688,
4251,102,1.375783,-9.181049,0.046538,-0.002431,283.333333,0.046602,357.009265,0.069808,-0.003647,0.069903,0.865688,
4261,102,1.413014,-9.182994,0.093077,-0.004863,284.000000,0.093204,357.009265,0.069808,-0.003647,0.069903,0.867978,
4241,103,3.894554,-8.351106,-0.537062,1.605409,282.666667,1.692859,108.496771,,,,2.075661,
4251,103,3.679729,-7.708943,-0.267679,1.661593,283.333333,1.683016,99.151588,0.404074,0.084276,0.412769,1.086607,
4261,103,3.680411,-7.021832,0.001704,1.717777,284.000000,1.717778,89.943160,0.404074,0.084276,0.412769,1.175943,
4431,104,1.336296,-9.219315,0.000000,0.000000,295.333333,0.000000,0.000000,,,,0.945765,
4441,104,1.336296,-9.219315,0.000000,0.000000,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4451,104,1.336296,-9.219315,0.000000,0.000000,296.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4461,104,1.336296,-9.219315,0.000000,0.000000,297.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4471,104,1.336296,-9.219315,0.001392,0.025134,298.000000,0.025172,86.829045,0.002089,0.037701,0.037758,0.945765,
4481,104,1.337410,-9.199208,0.001392,0.025134,298.666667,0.025172,86.829045,0.000000,0.000000,0.000000,0.925631,
4491,104,1.337410,-9.199208,0.000000,0.000000,299.333333,0.000000,0.000000,-0.002089,-0.037701,0.037758,0.925631,
4501,104,1.337410,-9.199208,-0.001392,-0.025134,300.000000,0.025172,266.829045,-0.002089,-0.037701,0.037758,0.925631,
4511,104,1.336296,-9.219315,-0.001392,-0.025134,300.666667,0.025172,266.829045,0.000000,0.000000,0.000000,0.945765,
4521,104,1.336296,-9.219315,0.000000,0.000000,301.333333,0.000000,0.000000,0.002089,0.037701,0.037758,0.945765,
4531,104,1.336296,-9.219315,0.000000,0.000000,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4541,104,1.336296,-9.219315,0.000000,0.000000,302.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4551,104,1.336296,-9.219315,0.000000,0.000000,303.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4561,104,1.336296,-9.219315,0.000000,0.000000,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4571,104,1.336296,-9.219315,0.000000,0.000000,304.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4581,104,1.336296,-9.219315,0.001392,0.025134,305.333333,0.025172,86.829045,0.002089,0.037701,0.037758,0.945765,
4591,104,1.337410,-9.199208,-0.021909,0.026346,306.000000,0.034265,129.745798,-0.034952,0.001819,0.034999,0.925631,
4601,104,1.318769,-9.198238,-0.045217,0.027568,306.666667,0.052958,148.630465,-0.034963,0.001832,0.035011,0.925506,
4611,104,1.301236,-9.177154,-0.043840,0.052719,307.333333,0.068566,129.745798,0.002067,0.037727,0.037784,0.905617,
4621,104,1.283698,-9.156063,-0.045250,0.027588,308.000000,0.052996,148.630466,-0.002115,-0.037698,0.037757,0.886123,
4631,104,1.265036,-9.155084,-0.100349,-0.120940,308.666667,0.157151,230.315864,-0.082649,-0.222791,0.237627,0.887163,
4641,104,1.203418,-9.252814,-0.169140,-0.092166,309.333333,0.192621,208.586323,-0.103186,0.043161,0.111849,0.992737,
4651,104,1.129725,-9.228817,-0.115518,0.031205,310.000000,0.119659,164.883268,0.080433,0.185057,0.201781,0.984435,
4661,104,1.111004,-9.227850,-0.046811,0.002417,310.666667,0.046874,177.044760,0.103060,-0.043183,0.111742,0.988238,
4671,104,1.092275,-9.226883,0.026204,0.049166,311.333333,0.055713,61.943786,0.109523,0.070124,0.130049,0.992382,7.301445
4681,104,1.131967,-9.188517,0.148715,0.143749,312.000000,0.206833,44.027290,0.183766,0.141874,0.232160,0.944838,2.239619
4691,104,1.211247,-9.111884,0.300598,-0.066037,312.666667,0.307767,347.609774,0.227826,-0.314679,0.388494,0.852640,
4701,104,1.372445,-9.241347,0.245262,-0.214466,313.333333,0.325806,318.832366,-0.083004,-0.222644,0.237613,0.967200,2.114558
4711,104,1.407457,-9.283457,0.038206,-0.153122,314.000000,0.157817,284.010095,-0.310584,0.092016,0.323928,1.010002,
4721,104,1.403010,-9.363845,-0.047937,-0.022745,314.666667,0.053060,205.383273,-0.129216,0.195566,0.234399,1.090195,
4731,104,1.369107,-9.301653,-0.043770,0.052609,315.333333,0.068437,129.760259,0.006251,0.113032,0.113204,1.027503,
4741,104,1.367994,-9.321758,-0.072676,-0.046725,316.000000,0.086401,212.738087,-0.043358,-0.149002,0.155182,1.047609,
4751,104,1.310966,-9.339034,0.045160,-0.027486,316.666667,0.052867,328.673640,0.176754,0.028859,0.179095,1.066518,
4761,104,1.404122,-9.343746,0.116445,-0.005891,317.333333,0.116594,357.103927,0.106927,0.032393,0.111726,0.994477,
4771,104,1.404122,-9.343746,0.027428,0.074170,318.000000,0.079079,69.705488,-0.133525,0.120092,0.179586,0.970060,
4781,104,1.426065,-9.284410,0.004169,0.075362,318.666667,0.075477,86.833987,-0.034890,0.001787,0.034936,0.971874,
4791,104,1.407457,-9.283457,0.000000,0.000000,319.333333,0.000000,0.000000,-0.006253,-0.113042,0.113215,1.010002,
4801,104,1.426065,-9.284410,0.001389,0.025118,320.000000,0.025157,86.833988,0.002084,0.037677,0.037735,1.011815,
4811,104,1.408568,-9.263363,0.001389,0.025113,320.666667,0.025152,86.835222,-0.000001,-0.000007,0.000007,0.989965,
4821,104,1.427176,-9.264319,0.002779,0.050233,321.333333,0.050310,86.833987,0.002085,0.037679,0.037737,0.991819,7.871361
4831,104,1.410791,-9.223176,0.023250,-0.001195,322.000000,0.023281,357.056592,0.030707,-0.077142,0.083030,0.949903,
4841,104,1.445776,-9.265276,0.021869,-0.026317,322.666667,0.034217,309.726534,-0.002072,-0.037682,0.037739,0.994019,
4851,104,1.428287,-9.244230,-0.024639,-0.023918,323.333333,0.034339,224.149537,-0.069762,0.003598,0.069854,0.974267,
4861,104,1.426065,-9.284410,-0.024648,-0.023916,324.000000,0.034344,224.137332,-0.000013,0.000002,0.000013,1.016844,
4871,104,1.408568,-9.263363,-0.067024,0.053829,324.666667,0.085964,141.231104,-0.063565,0.116618,0.132817,0.994400,2.575643
4881,104,1.372445,-9.241347,-0.068439,0.028722,325.333333,0.074221,157.233583,-0.002122,-0.037661,0.037721,0.890278,
4891,104,1.353817,-9.240385,-0.116514,0.006015,326.000000,0.116669,177.044760,-0.072113,-0.034060,0.079752,0.967384,
4901,104,1.279234,-9.236535,0.043781,-0.052648,326.666667,0.068473,309.745799,0.240442,-0.087995,0.256038,0.966227,7.236863
4911,104,1.388842,-9.282504,0.093229,-0.004813,327.333333,0.093353,357.044760,0.074172,0.071753,0.103199,0.926958,
4921,104,1.353817,-9.240385,-0.045172,0.027517,328.000000,0.052894,148.652047,-0.207602,0.048495,0.213191,0.967384,
4931,104,1.352704,-9.260490,-0.065726,0.079039,328.666667,0.102796,129.745799,-0.030831,0.077283,0.083206,0.987487,
4941,104,1.301236,-9.177154,-0.064335,0.104170,329.333333,0.122435,121.699042,0.002088,0.037697,0.037755,0.905538,3.591350
4951,104,1.301236,-9.177154,0.000000,0.000000,330.000000,0.000000,0.000000,0.096502,-0.156256,0.183653,0.905538,
4961,104,1.301236,-9.177154,0.000000,0.000000,330.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.905538,
4971,104,1.301236,-9.177154,0.000000,0.000000,331.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.885742,
4981,104,1.301236,-9.177154,0.000000,0.000000,332.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886442,
4991,104,1.301236,-9.177154,0.000000,0.000000,332.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.955581,
5001,104,1.301236,-9.177154,0.041040,-0.102973,333.333333,0.110850,291.729806,0.061560,-0.154459,0.166274,0.925745,
5011,104,1.334068,-9.259532,0.082080,-0.205945,334.000000,0.221699,291.729806,0.061560,-0.154459,0.166274,1.060440,
4431,105,1.369984,-8.274150,0.000000,0.000000,295.333333,0.000000,0.000000,,,,0.945765,
4441,105,1.369984,-8.274150,0.000000,0.000000,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4451,105,1.369984,-8.274150,0.000000,0.000000,296.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4461,105,1.369984,-8.274150,0.000000,0.000000,297.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4471,105,1.369984,-8.274150,0.000000,0.000000,298.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4481,105,1.369984,-8.274150,0.000000,0.000000,298.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.925631,
4491,105,1.369984,-8.274150,0.000000,0.000000,299.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.925631,
4501,105,1.369984,-8.274150,0.000000,0.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.925631,
4511,105,1.369984,-8.274150,0.000000,0.000000,300.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4521,105,1.369984,-8.274150,0.000000,0.000000,301.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4531,105,1.369984,-8.274150,0.000000,0.000000,302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4541,105,1.369984,-8.274150,0.000000,0.000000,302.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4551,105,1.369984,-8.274150,0.000000,0.000000,303.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4561,105,1.369984,-8.274150,0.000000,0.000000,304.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4571,105,1.369984,-8.274150,0.000000,0.000000,304.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4581,105,1.369984,-8.274150,0.000000,0.000000,305.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.945765,
4591,105,1.369984,-8.274150,0.000000,0.000000,306.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.925631,
4601,105,1.369984,-8.274150,0.000000,0.000000,306.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.925506,
4611,105,1.369984,-8.274150,0.000000,0.000000,307.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.905617,
4621,105,1.369984,-8.274150,0.000000,0.000000,308.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886123,
4631,105,1.369984,-8.274150,0.000000,0.000000,308.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.887163,
4641,105,1.369984,-8.274150,0.000000,0.000000,309.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.992737,
4651,105,1.369984,-8.274150,0.000000,0.000000,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.984435,
4661,105,1.369984,-8.274150,0.000000,0.000000,310.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.988238,
4671,105,1.369984,-8.274150,0.000000,0.000000,311.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.992382,7.301445
4681,105,1.369984,-8.274150,0.000000,0.000000,312.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.944838,2.239619
4691,105,1.369984,-8.274150,0.000000,0.000000,312.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.852640,
4701,105,1.369984,-8.274150,0.000000,0.000000,313.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.967200,
4711,105,1.369984,-8.274150,0.000000,0.000000,314.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010002,
4721,105,1.369984,-8.274150,0.000000,0.000000,314.666667,0.000000,0.000000,0.000000,0.000000,0.000000,1.090195,
4731,105,1.369984,-8.274150,0.000000,0.000000,315.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.027503,
4741,105,1.369984,-8.274150,0.000000,0.000000,316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.047609,
4751,105,1.369984,-8.274150,-0.052123,-0.097518,316.666667,0.110574,241.875996,-0.078184,-0.146278,0.165861,1.066518,
4761,105,1.328286,-8.352165,-0.006952,-0.125436,317.333333,0.125628,266.827809,0.067756,-0.041876,0.079652,0.994477,
4771,105,1.364422,-8.374499,0.049342,0.047348,318.000000,0.068384,43.818432,0.084441,0.259175,0.272584,0.970060,
4781,105,1.367760,-8.314287,0.006952,0.125436,318.666667,0.125628,86.827809,-0.063585,0.117132,0.133278,0.971874,
4791,105,1.369984,-8.274150,0.002781,0.050171,319.333333,0.050248,86.827808,-0.006257,-0.112897,0.113071,1.010002,
4801,105,1.369984,-8.274150,0.000000,0.000000,320.000000,0.000000,0.000000,-0.004171,-0.075256,0.075372,1.011815,
4811,105,1.369984,-8.274150,0.000000,0.000000,320.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.989965,
4821,105,1.369984,-8.274150,0.000000,0.000000,321.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.991819,7.871361
4831,105,1.369984,-8.274150,0.000000,0.000000,322.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.949903,
4841,105,1.369984,-8.274150,-0.023273,0.001433,322.666667,0.023317,176.477447,-0.034909,0.002149,0.034975,0.994019,
4851,105,1.351366,-8.273004,-0.046555,0.002866,323.333333,0.046643,176.477447,-0.034923,0.002150,0.034989,0.974267,
4861,105,1.332740,-8.271858,-0.023282,0.001433,324.000000,0.023326,176.477447,0.034909,-0.002149,0.034975,1.016844,
4871,105,1.332740,-8.271858,-0.005568,-0.100384,324.666667,0.100539,266.825333,0.026571,-0.152726,0.155020,0.994400,2.575643
4881,105,1.328286,-8.352165,0.023282,-0.001433,325.333333,0.023326,356.477447,0.043274,0.148427,0.154606,0.890278,
4891,105,1.351366,-8.273004,0.028850,0.098951,326.000000,0.103071,73.745722,0.008352,0.150576,0.150808,0.967384,
4901,105,1.351366,-8.273004,0.040979,-0.103192,326.666667,0.111031,291.658648,0.018194,-0.303214,0.303760,0.966227,7.236863
4911,105,1.384149,-8.355558,0.000000,0.000000,327.333333,0.000000,0.000000,-0.061468,0.154788,0.166546,0.926958,
4921,105,1.351366,-8.273004,-0.040979,0.103192,328.000000,0.111031,111.658648,-0.061468,0.154788,0.166546,0.967384,
4931,105,1.351366,-8.273004,0.000000,0.000000,328.666667,0.000000,0.000000,0.061468,-0.154788,0.166546,0.987487,
4941,105,1.351366,-8.273004,0.000000,0.000000,329.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.905538,3.591350
4951,105,1.351366,-8.273004,0.000000,0.000000,330.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.905538,
4961,105,1.351366,-8.273004,-0.024674,-0.023661,330.666667,0.034185,223.799941,-0.037010,-0.035492,0.051278,0.905538,
4971,105,1.331627,-8.291933,-0.047965,-0.022232,331.333333,0.052867,204.868042,-0.034937,0.002143,0.035003,0.885742,
4981,105,1.312993,-8.290790,-0.135693,0.083947,332.000000,0.159561,148.256739,-0.131592,0.159269,0.206599,0.886442,
4991,105,1.223072,-8.224775,-0.185254,0.036589,332.666667,0.188833,168.827590,-0.074342,-0.071038,0.102826,0.955581,
5001,105,1.164790,-8.261519,-0.116803,0.007238,333.333333,0.117027,176.453837,0.102677,-0.044025,0.111718,0.925745,
5011,105,1.129630,-8.218985,-0.087900,0.106336,334.000000,0.137963,129.577820,0.043355,0.148647,0.154840,1.060440,
4431,106,2.593783,-9.503475,0.066797,0.394743,295.333333,0.400354,80.395620,,,,0.688847,
4441,106,2.620502,-9.345578,0.024083,0.446598,296.000000,0.447246,86.913253,-0.064070,0.077782,0.100772,0.686906,
4451,106,2.613050,-9.146197,-0.129502,0.554350,296.666667,0.569275,103.149104,-0.230378,0.161628,0.281421,0.686924,
4461,106,2.516900,-8.902098,-0.176328,0.532343,297.333333,0.560786,108.326460,-0.070239,-0.033010,0.077610,0.761074,
4471,106,2.471987,-8.720322,-0.037344,0.574569,298.000000,0.575781,93.718706,0.208476,0.063339,0.217886,0.781215,8.186522
4481,106,2.487025,-8.442443,0.054943,0.593897,298.666667,0.596433,84.714435,0.138431,0.028992,0.141434,0.743383,1.609037
4491,106,2.515942,-8.245205,-0.038690,0.549822,299.333333,0.551181,94.025179,-0.140450,-0.066113,0.155233,0.705228,0.681553
4501,106,2.456073,-8.002585,-0.218101,0.611458,300.000000,0.649191,109.630828,-0.269116,0.092454,0.284555,0.622807,
4511,106,2.341461,-7.756039,-0.198200,0.560994,300.666667,0.594977,109.458408,0.029851,-0.075696,0.081369,0.798115,
4521,106,2.297513,-7.553790,-0.060206,0.576932,301.333333,0.580065,95.957572,0.206991,0.023908,0.208367,0.816750,1.941911
4531,106,2.293296,-7.294493,-0.014590,0.573790,302.000000,0.573975,91.456543,0.068425,-0.004714,0.068587,0.708824,0.609720
4541,106,2.285841,-7.094759,-0.148921,0.633863,302.666667,0.651122,103.221402,-0.201497,0.090110,0.220728,0.673890,1.818889
4551,106,2.174159,-6.787403,-0.305116,0.721325,303.333333,0.783202,112.928052,-0.234292,0.131193,0.268523,0.675305,
4561,106,2.041748,-6.517699,-0.077783,0.678988,304.000000,0.683428,96.535173,0.340999,-0.063506,0.346862,0.748507,
4571,106,2.111933,-6.244213,0.147034,0.585947,304.666667,0.604113,75.913432,0.337225,-0.139561,0.364963,0.675912,0.786117
4581,106,2.159375,-6.048941,-0.010502,0.648560,305.333333,0.648645,90.927675,-0.236303,0.093919,0.254283,0.660814,3.388688
4591,106,2.103531,-5.725365,-0.166653,0.736986,306.000000,0.755594,102.741859,-0.234227,0.132640,0.269176,0.646540,
4601,106,2.026053,-5.459352,-0.083255,0.580377,306.666667,0.586318,98.163404,0.125096,-0.234913,0.266145,0.669185,
4611,106,2.036927,-5.261063,0.099912,0.563332,307.333333,0.572123,79.942655,0.274751,-0.025568,0.275938,0.675826,1.167812
4621,106,2.105983,-5.008687,0.099874,0.562930,308.000000,0.571721,79.939365,-0.000057,-0.000603,0.000606,0.605763,0.066969
