frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
1,14,-2.135653,4.862522,-0.259890,0.465611,0.000000,0.533232,119.168896,,,,0.745343,4.242555
11,14,-2.239609,5.048767,-0.178929,0.320564,0.400000,0.367120,119.168922,0.202402,-0.362618,0.415281,0.791797,7.333962
21,14,-2.311181,5.176992,-0.097022,0.173821,0.800000,0.199065,119.168884,0.204769,-0.366857,0.420136,0.806136,1.894461
31,14,-2.349989,5.246521,-0.014599,0.026155,1.200000,0.029954,119.169551,0.206055,-0.369165,0.422778,0.743990,0.745274
41,14,-2.355829,5.256983,0.067901,-0.121650,1.600000,0.139317,299.168838,0.206251,-0.369513,0.423178,0.655518,0.221224
51,14,-2.328669,5.208323,0.529226,0.112747,2.000000,0.541102,12.026561,1.153311,0.585992,1.293643,0.558012,7.560867
61,14,-2.116978,5.253421,0.215058,-0.028353,2.400000,0.216919,352.489368,-0.785420,-0.352751,0.860998,0.634716,0.135116
71,14,-2.030955,5.242080,-0.215058,0.028353,2.800000,0.216919,172.489368,-1.075288,0.141767,1.084593,0.538129,8.624552
81,14,-2.116978,5.253421,-0.145392,0.073828,3.200000,0.163062,153.079193,0.174165,0.113686,0.207985,0.557469,0.455836
91,14,-2.175135,5.282953,-0.077786,0.229105,3.600000,0.241950,108.753472,0.169013,0.388193,0.423390,0.552658,
101,14,-2.206249,5.374595,-0.072304,0.009769,4.000000,0.072961,172.305477,0.013704,-0.548340,0.548511,0.654655,2.338983
111,14,-2.235171,5.378502,-0.217665,0.029408,4.400000,0.219642,172.305476,-0.363400,0.049098,0.366702,0.708849,0.350070
121,14,-2.322237,5.390265,0.143835,0.035352,4.800000,0.148115,13.808448,0.903749,0.014859,0.903871,0.584969,7.918522
131,14,-2.264703,5.404406,-0.647585,0.609850,5.200000,0.889541,136.718929,-1.978550,1.436245,2.444885,0.574509,2.623950
141,14,-2.523737,5.648346,0.265371,0.157114,5.600000,0.308394,30.627820,2.282391,-1.131840,2.547621,0.477520,1.872450
151,14,-2.417589,5.711192,0.127803,0.694859,6.000000,0.706514,79.578258,-0.343920,1.344361,1.387656,0.460392,1.136582
161,14,-2.366468,5.989135,-0.155756,0.408293,6.400000,0.436993,110.880960,-0.708898,-0.716415,1.007863,0.592985,
171,14,-2.428770,6.152452,-0.605714,0.758687,6.800000,0.970822,128.602833,-1.124894,0.875988,1.425742,0.535820,
181,14,-2.671056,6.455927,-0.093700,0.789556,7.200000,0.795096,96.767917,1.280033,0.077170,1.282357,0.458569,
191,14,-2.708536,6.771749,0.132935,0.583532,7.600000,0.598482,77.166419,0.566588,-0.515060,0.765708,0.409464,0.675173
201,14,-2.655362,7.005162,-0.610020,0.665702,8.000000,0.902930,132.500789,-1.857387,0.205424,1.868713,0.404100,3.677708
211,14,-2.899370,7.271443,-0.160053,0.419094,8.400000,0.448617,110.901967,1.124917,-0.616518,1.282784,0.446042,
221,14,-2.963391,7.439080,-0.006940,0.279110,8.800000,0.279196,91.424307,0.382783,-0.349962,0.518648,0.531465,1.678290
231,14,-2.966167,7.550724,0.369270,0.148941,9.200000,0.398175,21.966077,0.940524,-0.325423,0.995232,0.503653,1.271186
241,14,-2.818459,7.610301,0.434347,0.353818,9.600000,0.560218,39.166176,0.162691,0.512193,0.537410,0.512474,
251,14,-2.644720,7.751828,-0.000080,0.388583,10.000000,0.388583,90.011845,-1.086067,0.086914,1.089539,0.639615,
261,14,-2.644753,7.907261,0.595877,0.360931,10.400000,0.696664,31.203866,1.489893,-0.069131,1.491496,0.653811,
271,14,-2.406402,8.051633,0.515187,0.311932,10.800000,0.602261,31.193760,-0.201725,-0.122498,0.236006,0.721713,
281,14,-2.200327,8.176406,0.651332,0.379734,11.200000,0.753944,30.242685,0.340364,0.169507,0.380237,0.724903,
291,14,-1.939794,8.328300,0.637429,0.376724,11.600000,0.740430,30.583354,-0.034760,-0.007525,0.035565,0.837582,
301,14,-1.684823,8.478989,0.637429,0.376724,12.000000,0.740430,30.583354,0.000000,0.000000,0.000000,1.816559,
1,15,-1.805509,4.194285,0.012828,0.489206,0.000000,0.489374,88.497921,,,,0.685834,0.772569
11,15,-1.800377,4.389967,0.010947,0.417478,0.400000,0.417621,88.497903,-0.004702,-0.179321,0.179383,0.638760,0.195493
21,15,-1.795998,4.556958,0.012862,0.496897,0.800000,0.497064,88.517262,0.004786,0.198550,0.198607,0.562669,
31,15,-1.790854,4.755717,-0.009476,0.406201,1.200000,0.406312,91.336369,-0.055845,-0.226740,0.233516,0.581968,0.745274
41,15,-1.794644,4.918198,-0.048853,0.185154,1.600000,0.191490,104.780543,-0.098441,-0.552618,0.561318,0.646923,0.221224
51,15,-1.814185,4.992259,0.265361,-0.560653,2.000000,0.620281,295.328527,0.785534,-1.864518,2.023237,0.558012,0.108295
61,15,-1.708041,4.767998,-0.140588,0.016697,2.400000,0.141576,173.227148,-1.014873,1.443374,1.764454,0.425771,0.135116
71,15,-1.764276,4.774677,-0.071880,0.062653,2.800000,0.095353,138.923775,0.171770,0.114890,0.206651,0.435842,
81,15,-1.793028,4.799738,0.265699,0.561368,3.200000,0.621072,64.671471,0.843949,1.246788,1.505566,0.557469,
91,15,-1.686748,5.024285,0.137053,0.090251,3.600000,0.164100,33.365499,-0.321616,-1.177791,1.220913,0.552658,5.073988
101,15,-1.631927,5.060386,0.532217,0.786606,4.000000,0.949739,55.917753,0.987911,1.740887,2.001663,0.654655,3.617300
111,15,-1.419040,5.375028,0.068680,0.472224,4.400000,0.477192,81.724904,-1.158842,-0.785957,1.400230,0.816138,2.557486
121,15,-1.391568,5.563918,-0.096814,0.545903,4.800000,0.554421,100.056609,-0.413735,0.184199,0.452886,0.946731,
131,15,-1.430294,5.782279,-0.075227,0.575604,5.200000,0.580498,97.445928,0.053966,0.074251,0.091791,0.915984,
141,15,-1.460384,6.012520,-0.065803,0.585214,5.600000,0.588902,96.415550,0.023560,0.024027,0.033651,1.123985,
151,15,-1.486706,6.246606,-0.266052,0.536693,6.000000,0.599018,116.368731,-0.500621,-0.121303,0.515108,1.073877,1.136582
161,15,-1.593126,6.461283,-0.438742,0.462489,6.400000,0.637488,133.490614,-0.431725,-0.185509,0.469894,0.906080,
171,15,-1.768623,6.646279,-0.468746,0.321852,6.800000,0.568605,145.525644,-0.075011,-0.351594,0.359507,0.648979,
181,15,-1.956122,6.775019,0.198220,0.437799,7.200000,0.480582,65.640599,1.667417,0.289868,1.692425,0.763218,
191,15,-1.876833,6.950139,-0.223626,0.472974,7.600000,0.523176,115.305170,-1.054616,0.087938,1.058276,0.850619,0.675173
201,15,-1.966284,7.139329,0.194231,0.662803,8.000000,0.690677,73.667085,1.044642,0.474574,1.147387,0.702018,
211,15,-1.888591,7.404450,-0.093060,0.879397,8.400000,0.884308,96.040669,-0.718226,0.541485,0.899474,1.019493,
221,15,-1.925815,7.756209,-0.065612,0.601044,8.800000,0.604615,96.229956,0.068618,-0.695883,0.699258,1.084958,
231,15,-1.952060,7.996627,0.173304,0.664475,9.200000,0.686703,75.382103,0.597292,0.158577,0.617984,1.107810,
241,15,-1.882738,8.262417,0.268439,0.420818,9.600000,0.499146,57.466298,0.237835,-0.609143,0.653927,1.140539,
251,15,-1.775363,8.430744,-0.353855,0.460165,10.000000,0.580487,127.559370,-1.555734,0.098368,1.558841,1.103045,
261,15,-1.916905,8.614810,-0.353855,0.460165,10.400000,0.580487,127.559370,0.000000,0.000000,0.000000,1.015080,
1,16,-2.131894,3.591093,0.194970,0.531457,0.000000,0.566092,69.853998,,,,0.685834,0.772569
11,16,-2.053906,3.803676,0.279057,0.524904,0.400000,0.594472,62.003319,0.210219,-0.016383,0.210856,0.638760,0.195493
21,16,-1.942283,4.013638,-0.155669,0.501914,0.800000,0.525500,107.231321,-1.086815,-0.057476,1.088334,0.562669,1.894461
31,16,-2.004550,4.214403,-0.303999,0.370662,1.200000,0.479380,129.356914,-0.370824,-0.328129,0.495156,0.581968,1.255074
41,16,-2.126150,4.362668,-0.075998,0.125357,1.600000,0.146594,121.226449,0.570002,-0.613263,0.837254,0.646923,1.202381
51,16,-2.156549,4.412810,0.290153,0.222952,2.000000,0.365919,37.538553,0.915377,0.243990,0.947336,0.673034,0.108295
61,16,-2.040488,4.501991,-0.216860,0.078487,2.400000,0.230626,160.103541,-1.267533,-0.361163,1.317983,0.425771,
71,16,-2.127232,4.533386,-0.836337,0.462998,2.800000,0.955942,151.030991,-1.548691,0.961276,1.822771,0.435842,
81,16,-2.461766,4.718585,0.025505,0.068259,3.200000,0.072868,69.512151,2.154603,-0.986846,2.369848,0.636340,0.455836
91,16,-2.451565,4.745889,-0.310696,-0.012300,3.600000,0.310939,182.267119,-0.840501,-0.201399,0.864293,0.604029,
101,16,-2.575843,4.740969,-0.086080,0.090164,4.000000,0.124656,133.672627,0.561540,0.256160,0.617207,0.733540,2.338983
111,16,-2.610275,4.777034,-0.182088,0.382100,4.400000,0.423268,115.479937,-0.240020,0.729840,0.768295,0.708849,0.350070
121,16,-2.683110,4.929874,-0.219347,0.506821,4.800000,0.552251,113.402470,-0.093148,0.311804,0.325420,0.584969,
131,16,-2.770849,5.132603,-0.173998,0.395912,5.200000,0.432460,113.724811,0.113374,-0.277274,0.299557,0.574509,
141,16,-2.840448,5.290968,-0.041552,0.707614,5.600000,0.708833,93.360662,0.331113,0.779256,0.846685,0.477520,2.879535
151,16,-2.857069,5.574013,-0.246668,0.872078,6.000000,0.906292,105.793565,-0.512787,0.411160,0.657270,0.460392,
161,16,-2.955736,5.922845,-0.009741,0.392207,6.400000,0.392328,91.422679,0.592317,-1.199678,1.337934,0.592985,
171,16,-2.959632,6.079727,-0.394212,0.676676,6.800000,0.783131,120.223871,-0.961179,0.711173,1.195672,0.535820,
181,16,-3.117317,6.350398,0.138074,0.537010,7.200000,0.554476,75.580661,1.330716,-0.349166,1.375762,0.458569,5.076331
191,16,-3.062088,6.565202,0.291190,0.396997,7.600000,0.492340,53.740603,0.382791,-0.350032,0.518702,0.409464,1.701822
201,16,-2.945611,6.724000,-0.462577,0.415103,8.000000,0.621521,138.096141,-1.884419,0.045266,1.884963,0.404100,
211,16,-3.130642,6.890042,-0.002775,0.112364,8.400000,0.112398,91.414500,1.149507,-0.756849,1.376295,0.446042,
221,16,-3.131752,6.934987,0.143619,0.309576,8.800000,0.341268,65.112344,0.365984,0.493030,0.614022,0.531465,1.370314
231,16,-3.074305,7.058817,0.145853,0.196493,9.200000,0.244709,53.414282,0.005584,-0.282707,0.282762,0.503653,1.088961
241,16,-3.015964,7.137415,-0.159726,0.364053,9.600000,0.397551,113.689193,-0.763947,0.418900,0.871259,0.512474,1.853001
251,16,-3.079854,7.283036,-0.321027,0.731696,10.000000,0.799023,113.689192,-0.403253,0.919106,1.003678,0.639615,
261,16,-3.208265,7.575714,0.313152,0.561905,10.400000,0.643274,60.868898,1.585448,-0.424476,1.641288,0.653811,7.777401
271,16,-3.083004,7.800476,0.406659,0.729690,10.800000,0.835356,60.868899,0.233768,0.419462,0.480204,0.721713,
281,16,-2.920340,8.092352,0.358073,0.642510,11.200000,0.735552,60.868940,-0.121465,-0.217949,0.249510,0.724903,
291,16,-2.777111,8.349356,0.358073,0.642510,11.600000,0.735552,60.868940,0.000000,0.000000,0.000000,0.837582,
31,17,5.496356,6.418959,-0.857915,-1.791301,1.200000,1.986146,244.408654,,,,1.854344,1.149912
41,17,5.153190,5.702439,-0.469344,-0.847820,1.600000,0.969063,241.031541,0.971427,2.358703,2.550912,1.377817,1.629777
51,17,4.965452,5.363311,-0.751499,-1.007087,2.000000,1.256573,233.269317,-0.705387,-0.398168,0.810005,1.404507,1.440983
61,17,4.664853,4.960476,-0.909899,-1.230398,2.400000,1.530293,233.516476,-0.396001,-0.558278,0.684464,1.077404,1.001101
71,17,4.300893,4.468317,-0.402753,-0.594652,2.800000,0.718207,235.890561,1.267866,1.589365,2.033117,0.770564,3.855521
81,17,4.139792,4.230456,-0.906704,-1.354785,3.200000,1.630201,236.207176,-1.259878,-1.900332,2.280034,0.671034,0.643050
91,17,3.777111,3.688542,-0.738576,-1.135749,3.600000,1.354777,236.964114,0.420320,0.547590,0.690307,0.719864,0.492900
101,17,3.481680,3.234242,-0.337759,-0.641917,4.000000,0.725354,242.247894,1.002042,1.234580,1.590055,0.632198,1.944462
111,17,3.346577,2.977475,-0.683472,-1.406677,4.400000,1.563929,244.085953,-0.864282,-1.911899,2.098176,0.806108,0.399679
121,17,3.073188,2.414805,-0.646512,-1.150538,4.800000,1.319741,240.667437,0.092400,0.640348,0.646980,0.599876,0.761997
131,17,2.814583,1.954589,-0.530804,-0.462125,5.200000,0.703784,221.043280,0.289270,1.721032,1.745173,0.522870,2.377633
141,17,2.602262,1.769739,-0.634308,-0.563063,5.600000,0.848167,221.594863,-0.258760,-0.252345,0.361435,0.544856,1.660890
151,17,2.348538,1.544514,-0.307980,-0.816694,6.000000,0.872835,249.338253,0.815820,-0.634077,1.033255,0.449195,1.079042
161,17,2.225346,1.217836,-0.262371,-0.767273,6.400000,0.810892,251.121739,0.114023,0.123554,0.168128,0.506207,0.996262
171,17,2.120398,0.910927,-0.293469,-1.120974,6.800000,1.158752,255.329319,-0.077745,-0.884254,0.887665,0.714177,0.640968
181,17,2.003010,0.462538,-0.262288,-0.925851,7.200000,0.962286,254.182899,0.077953,0.487808,0.493998,0.640322,0.125981
191,17,1.898095,0.092198,-0.400738,-1.032894,7.600000,1.107908,248.794951,-0.346125,-0.267609,0.437512,0.531460,2.723655
201,17,1.737800,-0.320960,-0.363524,-1.143155,8.000000,1.199564,252.359290,0.093034,-0.275652,0.290929,0.517981,2.858352
211,17,1.592390,-0.778222,0.076942,-0.924917,8.400000,0.928112,274.755397,1.101167,0.545595,1.228919,0.633901,
221,17,1.623167,-1.148189,0.174248,-1.780411,8.800000,1.788917,275.589713,0.243264,-2.138735,2.152526,0.710898,1.297983
231,17,1.692867,-1.860353,0.097505,-0.863184,9.200000,0.868674,276.444822,-0.191857,2.293067,2.301079,1.186564,1.124493
241,17,1.731869,-2.205627,0.219698,-1.505091,9.600000,1.521041,278.304800,0.305481,-1.604767,1.633583,1.268069,
251,17,1.819748,-2.807663,0.129325,-1.262988,10.000000,1.269592,275.846499,-0.225931,0.605257,0.646051,0.801421,0.244110
261,17,1.871478,-3.312858,-0.051741,-0.708503,10.400000,0.710389,265.823185,-0.452666,1.386214,1.458251,0.529383,
271,17,1.850782,-3.596259,-0.076687,-1.197743,10.800000,1.200195,266.336575,-0.062365,-1.223101,1.224690,0.492355,
281,17,1.820107,-4.075356,-0.096757,-1.107612,11.200000,1.111830,265.007527,-0.050175,0.225328,0.230846,0.830961,
291,17,1.781404,-4.518401,-0.118395,-0.649443,11.600000,0.660146,259.668297,-0.054095,1.145423,1.146700,1.347951,
301,17,1.734046,-4.778178,-0.204789,-0.827733,12.000000,0.852690,256.103528,-0.215985,-0.445726,0.495300,1.780989,
311,17,1.652131,-5.109271,-0.189477,-0.832651,12.400000,0.853937,257.180144,0.038280,-0.012294,0.040206,1.904872,5.000820
321,17,1.576340,-5.442332,-0.148459,-0.977961,12.800000,0.989166,261.368154,0.102546,-0.363276,0.377472,1.912099,
331,17,1.516956,-5.833516,-0.148459,-0.977961,13.200000,0.989166,261.368154,0.000000,0.000000,0.000000,0.714584,
41,18,3.529017,6.795424,-0.532911,-0.697358,1.600000,0.877669,232.613465,,,,1.472450,0.996015
51,18,3.315852,6.516481,-0.211530,-0.495053,2.000000,0.538352,246.863586,0.803453,0.505763,0.949385,1.121751,1.062553
61,18,3.231240,6.318460,-0.171574,-0.551810,2.400000,0.577869,252.728014,0.099891,-0.141893,0.173527,0.882649,0.670599
71,18,3.162611,6.097735,-0.139508,-0.565711,2.800000,0.582659,256.146928,0.080165,-0.034752,0.087374,0.720342,0.285876
81,18,3.106808,5.871451,-0.022225,-0.491718,3.200000,0.492220,267.412105,0.293208,0.184984,0.346684,0.558630,0.869148
91,18,3.097918,5.674764,0.016944,-0.612372,3.600000,0.612606,271.584981,0.097923,-0.301635,0.317132,0.509225,0.412200
101,18,3.104696,5.429815,-0.031113,-0.584396,4.000000,0.585224,266.952490,-0.120143,0.069938,0.139017,0.565777,0.011520
111,18,3.092250,5.196057,-0.138799,-0.449897,4.400000,0.470821,252.854295,-0.269216,0.336248,0.430744,0.484225,1.394015
121,18,3.036731,5.016098,-0.167834,-0.540702,4.800000,0.566151,252.755631,-0.072587,-0.227013,0.238336,0.410811,0.820520
131,18,2.969597,4.799817,-0.218606,-0.473450,5.200000,0.521482,245.215864,-0.126928,0.168130,0.210662,0.428218,0.320571
141,18,2.882155,4.610437,-0.211969,-0.290744,5.600000,0.359810,233.905853,0.016592,0.456765,0.457066,0.514783,
151,18,2.797367,4.494139,-0.111404,-0.153516,6.000000,0.189679,234.032172,0.251411,0.343070,0.425329,0.529111,
161,18,2.752805,4.432732,-0.203878,-0.274844,6.400000,0.342207,233.432181,-0.231184,-0.303320,0.381378,0.512864,8.287318
171,18,2.671254,4.322795,0.264312,-0.078711,6.800000,0.275783,343.416708,1.170475,0.490333,1.269030,0.510055,2.100555
181,18,2.776979,4.291310,0.000000,0.000000,7.200000,0.000000,0.000000,-0.660780,0.196777,0.689457,0.610760,1.694445
191,18,2.776979,4.291310,0.000000,0.000000,7.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610760,1.119294
201,18,2.776979,4.291310,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610760,0.783449
211,18,2.776979,4.291310,0.000000,0.000000,8.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.610760,0.414319
221,18,2.776979,4.291310,0.000000,0.000000,8.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.605780,0.011432
231,18,2.776979,4.291310,0.000000,0.000000,9.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.427467,1.218725
241,18,2.776979,4.291310,0.493207,0.819680,9.600000,0.956623,58.964408,1.233017,2.049200,2.391558,0.341343,0.299112
251,18,2.974262,4.619182,0.396514,0.406861,10.000000,0.568119,45.737924,-0.241733,-1.032047,1.059980,0.559049,0.042093
261,18,3.132867,4.781927,0.141483,0.346976,10.400000,0.374713,67.816329,-0.637577,-0.149713,0.654918,0.575422,0.622194
271,18,3.189460,4.920717,0.000000,0.000000,10.800000,0.000000,0.000000,-0.353707,-0.867440,0.936782,0.589100,7.021549
281,18,3.189460,4.920717,0.000000,0.000000,11.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.589100,0.175119
291,18,3.189460,4.920717,0.000000,0.000000,11.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.469896,8.535638
301,18,3.189460,4.920717,0.166195,-0.481454,12.000000,0.509332,289.044374,0.415488,-1.203635,1.273329,0.469896,2.619628
311,18,3.255938,4.728135,0.000000,0.000000,12.400000,0.000000,0.000000,-0.415488,1.203635,1.273329,0.670334,7.970105
321,18,3.255938,4.728135,0.000000,0.000000,12.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.670334,6.211845
331,18,3.255938,4.728135,0.249220,0.056691,13.200000,0.255586,12.815223,0.623050,0.141728,0.638966,0.670334,
341,18,3.355626,4.750812,0.000000,0.000000,13.600000,0.000000,0.000000,-0.623050,-0.141728,0.638966,0.673854,
351,18,3.355626,4.750812,0.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.673854,
361,18,3.355626,4.750812,-0.004226,0.137338,14.400000,0.137403,91.762503,-0.010565,0.343344,0.343507,0.673854,0.566649
371,18,3.353936,4.805747,0.000000,0.000000,14.800000,0.000000,0.000000,0.010565,-0.343344,0.343507,0.621619,
381,18,3.353936,4.805747,0.000000,0.000000,15.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
391,18,3.353936,4.805747,0.000000,0.000000,15.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
401,18,3.353936,4.805747,0.000000,0.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
411,18,3.353936,4.805747,0.000000,0.000000,16.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,7.322240
421,18,3.353936,4.805747,0.000000,0.000000,16.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,5.004717
431,18,3.353936,4.805747,0.000000,0.000000,17.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
441,18,3.353936,4.805747,0.000000,0.000000,17.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
451,18,3.353936,4.805747,0.000000,0.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
461,18,3.353936,4.805747,0.000000,0.000000,18.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
471,18,3.353936,4.805747,0.000000,0.000000,18.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
481,18,3.353936,4.805747,0.000000,0.000000,19.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.621619,
491,18,3.353936,4.805747,-0.094963,-0.169134,19.600000,0.193970,240.687403,-0.237406,-0.422835,0.484924,0.621619,3.311358
501,18,3.315951,4.738093,0.000000,0.000000,20.000000,0.000000,0.000000,0.237406,0.422836,0.484924,0.674147,3.807609
511,18,3.315951,4.738093,0.000000,0.000000,20.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674147,
521,18,3.315951,4.738093,0.000000,0.000000,20.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674147,
531,18,3.315951,4.738093,0.000000,0.000000,21.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674147,
541,18,3.315951,4.738093,0.000000,0.000000,21.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.674147,
551,18,3.315951,4.738093,0.345197,0.133692,22.000000,0.370182,21.170913,0.862993,0.334229,0.925454,0.674147,
561,18,3.454030,4.791570,0.000000,0.000000,22.400000,0.000000,0.000000,-0.862993,-0.334229,0.925454,0.676031,9.911538
571,18,3.454030,4.791570,0.000000,0.000000,22.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676031,4.316809
581,18,3.454030,4.791570,0.000000,0.000000,23.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676031,3.502482
591,18,3.454030,4.791570,-0.250235,0.035443,23.600000,0.252732,171.938382,-0.625586,0.088607,0.631830,0.676031,0.590246
601,18,3.353936,4.805747,-0.153825,0.113136,24.000000,0.190950,143.666024,0.241025,0.194233,0.309547,0.621619,0.136055
611,18,3.292406,4.851001,0.000000,0.000000,24.400000,0.000000,0.000000,0.384562,-0.282840,0.477374,0.559120,4.681961
621,18,3.292406,4.851001,0.000000,0.000000,24.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.559120,
631,18,3.292406,4.851001,0.158051,-0.250474,25.200000,0.296171,302.252224,0.395127,-0.626184,0.740426,0.559120,3.312017
641,18,3.355626,4.750812,0.000000,0.000000,25.600000,0.000000,0.000000,-0.395126,0.626184,0.740426,0.673854,5.139750
651,18,3.355626,4.750812,0.000000,0.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.673854,1.117907
661,18,3.355626,4.750812,0.000000,0.000000,26.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,
671,18,3.355626,4.750812,0.000000,0.000000,26.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,6.708795
681,18,3.355626,4.750812,0.000000,0.000000,27.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,9.379923
691,18,3.355626,4.750812,0.000000,0.000000,27.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,3.980335
701,18,3.355626,4.750812,0.000000,0.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,6.326739
711,18,3.355626,4.750812,0.000000,0.000000,28.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,3.767895
721,18,3.355626,4.750812,0.000000,0.000000,28.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,4.953979
731,18,3.355626,4.750812,0.000000,0.000000,29.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,5.616919
741,18,3.355626,4.750812,0.000000,0.000000,29.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,2.681576
751,18,3.355626,4.750812,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,2.964827
761,18,3.355626,4.750812,0.000000,0.000000,30.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,3.229821
771,18,3.355626,4.750812,0.000000,0.000000,30.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,1.771992
781,18,3.355626,4.750812,0.000000,0.000000,31.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,2.327429
791,18,3.355626,4.750812,0.000000,0.000000,31.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,0.933620
801,18,3.355626,4.750812,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,0.765775
811,18,3.355626,4.750812,0.000000,0.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,0.587135
821,18,3.355626,4.750812,0.000000,0.000000,32.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,0.107018
831,18,3.355626,4.750812,0.000000,0.000000,33.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.493577,1.579967
841,18,3.355626,4.750812,0.000000,0.000000,33.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542152,1.425431
851,18,3.355626,4.750812,0.000000,0.000000,34.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,1.237940
861,18,3.355626,4.750812,0.000000,0.000000,34.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,4.938669
871,18,3.355626,4.750812,0.000000,0.000000,34.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,4.891478
881,18,3.355626,4.750812,0.000000,0.000000,35.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638940,0.172249
891,18,3.355626,4.750812,0.000000,0.000000,35.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.503397,4.050289
901,18,3.355626,4.750812,0.000000,0.000000,36.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.578793,3.362213
911,18,3.355626,4.750812,0.000000,0.000000,36.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,3.038106
921,18,3.355626,4.750812,0.000000,0.000000,36.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,4.657751
931,18,3.355626,4.750812,0.000000,0.000000,37.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,3.878277
941,18,3.355626,4.750812,0.000000,0.000000,37.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,2.832371
951,18,3.355626,4.750812,0.000000,0.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,7.912145
961,18,3.355626,4.750812,0.000000,0.000000,38.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,8.285758
971,18,3.355626,4.750812,0.000000,0.000000,38.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,2.695453
981,18,3.355626,4.750812,0.000000,0.000000,39.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,1.908060
991,18,3.355626,4.750812,0.000000,0.000000,39.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,
1001,18,3.355626,4.750812,0.000000,0.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,3.663752
1011,18,3.355626,4.750812,0.000000,0.000000,40.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.613287,5.491265
