frame,time_s,pedestrians,mean_speed,density,flow
5801,232.000000,3,0.875459,0.026572,0.023263
5811,232.400000,3,0.875459,0.026572,0.023263
5821,232.800000,2,1.036049,0.017715,0.018354
5831,233.200000,2,0.960702,0.017715,0.017019
5841,233.600000,2,0.950531,0.017715,0.016839
5851,234.000000,2,0.950531,0.017715,0.016839
5861,234.400000,4,0.970685,0.035430,0.034391
5871,234.800000,4,0.970685,0.035430,0.034391
5881,235.200000,4,0.943544,0.035430,0.033430
5891,235.600000,4,0.972318,0.035430,0.034449
5901,236.000000,4,0.986491,0.035430,0.034951
5911,236.400000,4,1.023520,0.035430,0.036263
5921,236.800000,5,1.178540,0.044287,0.052194
5931,237.200000,5,1.181986,0.044287,0.052347
5941,237.600000,5,1.187085,0.044287,0.052573
5951,238.000000,5,1.198604,0.044287,0.053083
5961,238.400000,5,1.205522,0.044287,0.053389
5971,238.800000,5,1.205522,0.044287,0.053389
5981,239.200000,5,1.492521,0.044287,0.066100
5991,239.600000,5,1.488031,0.044287,0.065901
6001,240.000000,5,1.506042,0.044287,0.066698
6011,240.400000,5,1.502163,0.044287,0.066527
6021,240.800000,5,1.452185,0.044287,0.064313
6031,241.200000,4,1.507031,0.035430,0.053394
6041,241.600000,4,1.478224,0.035430,0.052373
6051,242.000000,4,1.508289,0.035430,0.053438
6061,242.400000,4,1.513280,0.035430,0.053615
6071,242.800000,4,1.513280,0.035430,0.053615
6081,243.200000,6,1.380807,0.053145,0.073383
6091,243.600000,6,1.389952,0.053145,0.073869
6101,244.000000,6,1.334151,0.053145,0.070903
6111,244.400000,6,1.381103,0.053145,0.073398
6121,244.800000,6,1.381103,0.053145,0.073398
6131,245.200000,5,1.296867,0.044287,0.057435
6141,245.600000,7,1.439185,0.062002,0.089233
6151,246.000000,7,1.468705,0.062002,0.091063
6161,246.400000,7,1.467099,0.062002,0.090963
6171,246.800000,7,1.462860,0.062002,0.090700
6181,247.200000,7,1.459853,0.062002,0.090514
6191,247.600000,6,1.365294,0.053145,0.072558
6201,248.000000,5,1.439063,0.044287,0.063732
6211,248.400000,4,1.480043,0.035430,0.052438
6221,248.800000,4,1.477603,0.035430,0.052351
6231,249.200000,4,1.480644,0.035430,0.052459
6241,249.600000,4,1.480644,0.035430,0.052459
6251,250.000000,4,1.440629,0.035430,0.051041
6261,250.400000,4,1.389453,0.035430,0.049228
6271,250.800000,4,1.390058,0.035430,0.049249
6281,251.200000,5,1.389213,0.044287,0.061524
6291,251.600000,6,1.384765,0.053145,0.073593
6301,252.000000,6,1.383104,0.053145,0.073505
6311,252.400000,6,1.424594,0.053145,0.075710
6321,252.800000,6,1.408735,0.053145,0.074867
6331,253.200000,6,1.418133,0.053145,0.075366
6341,253.600000,6,1.406774,0.053145,0.074763
6351,254.000000,6,1.385904,0.053145,0.073653
6361,254.400000,6,1.385904,0.053145,0.073653
6371,254.800000,6,1.364142,0.053145,0.072497
6381,255.200000,4,1.406346,0.035430,0.049827
6391,255.600000,2,1.328969,0.017715,0.023543
6401,256.000000,4,1.316495,0.035430,0.046643
6411,256.400000,4,1.335220,0.035430,0.047307
6421,256.800000,4,1.363457,0.035430,0.048307
6431,257.200000,4,1.384114,0.035430,0.049039
6441,257.600000,4,1.391579,0.035430,0.049303
6451,258.000000,4,1.384739,0.035430,0.049061
6461,258.400000,4,1.385447,0.035430,0.049086
6471,258.800000,4,1.385752,0.035430,0.049097
6481,259.200000,5,1.351243,0.044287,0.059843
6491,259.600000,5,1.334213,0.044287,0.059089
6501,260.000000,5,1.315614,0.044287,0.058265
6511,260.400000,6,1.290442,0.053145,0.068580
6521,260.800000,7,1.233564,0.062002,0.076484
6531,261.200000,10,1.230361,0.088574,0.108979
6541,261.600000,10,1.243616,0.088574,0.110153
6551,262.000000,10,1.212332,0.088574,0.107382
6561,262.400000,8,1.165712,0.070860,0.082602
6571,262.800000,8,1.232173,0.070860,0.087311
6581,263.200000,8,1.235238,0.070860,0.087528
6591,263.600000,8,1.248720,0.070860,0.088484
6601,264.000000,9,1.225255,0.079717,0.097674
6611,264.400000,10,1.227265,0.088574,0.108704
6621,264.800000,10,1.200495,0.088574,0.106333
6631,265.200000,10,1.195666,0.088574,0.105905
6641,265.600000,10,1.195554,0.088574,0.105896
6651,266.000000,10,1.202606,0.088574,0.106520
6661,266.400000,10,1.204350,0.088574,0.106675
6671,266.800000,10,1.208355,0.088574,0.107029
6681,267.200000,8,1.147741,0.070860,0.081328
6691,267.600000,8,1.143510,0.070860,0.081029
6701,268.000000,8,1.142737,0.070860,0.080974
6711,268.400000,8,1.139418,0.070860,0.080739
6721,268.800000,8,1.171867,0.070860,0.083038
6731,269.200000,8,1.216931,0.070860,0.086231
6741,269.600000,8,1.214717,0.070860,0.086074
6751,270.000000,8,1.201744,0.070860,0.085155
6761,270.400000,8,1.200041,0.070860,0.085034
6771,270.800000,9,1.243606,0.079717,0.099137
6781,271.200000,9,1.258334,0.079717,0.100311
6791,271.600000,9,1.263543,0.079717,0.100726
6801,272.000000,9,1.260963,0.079717,0.100520
6811,272.400000,10,1.169038,0.088574,0.103547
6821,272.800000,11,1.127462,0.097432,0.109851
6831,273.200000,11,1.100647,0.097432,0.107238
6841,273.600000,10,1.089767,0.088574,0.096526
6851,274.000000,8,1.177927,0.070860,0.083467
6861,274.400000,6,1.260153,0.053145,0.066970
6871,274.800000,6,1.229966,0.053145,0.065366
6881,275.200000,5,1.242282,0.044287,0.055017
6891,275.600000,5,1.234901,0.044287,0.054690
6901,276.000000,5,1.246641,0.044287,0.055210
6911,276.400000,5,1.258460,0.044287,0.055734
6921,276.800000,3,1.317934,0.026572,0.035021
6931,277.200000,3,1.328981,0.026572,0.035314
6941,277.600000,3,1.367831,0.026572,0.036346
6951,278.000000,3,1.346790,0.026572,0.035787
6961,278.400000,3,1.312425,0.026572,0.034874
6971,278.800000,3,1.310063,0.026572,0.034811
6981,279.200000,4,1.326033,0.035430,0.046981
6991,279.600000,5,1.332869,0.044287,0.059029
7001,280.000000,5,1.340543,0.044287,0.059369
7011,280.400000,6,1.340915,0.053145,0.071262
7021,280.800000,7,1.314294,0.062002,0.081489
7031,281.200000,7,1.316907,0.062002,0.081651
7041,281.600000,7,1.325655,0.062002,0.082193
7051,282.000000,6,1.355302,0.053145,0.072027
7061,282.400000,6,1.356223,0.053145,0.072076
7071,282.800000,6,1.359832,0.053145,0.072268
7081,283.200000,6,1.384008,0.053145,0.073553
7091,283.600000,6,1.416064,0.053145,0.075256
7101,284.000000,6,1.420120,0.053145,0.075472
7111,284.400000,6,1.418431,0.053145,0.075382
7121,284.800000,5,1.410328,0.044287,0.062460
7131,285.200000,4,1.370039,0.035430,0.048540
7141,285.600000,4,1.322818,0.035430,0.046867
7151,286.000000,4,1.317387,0.035430,0.046675
7161,286.400000,4,1.334491,0.035430,0.047281
7171,286.800000,4,1.346813,0.035430,0.047717
7181,287.200000,4,1.352662,0.035430,0.047925
7191,287.600000,4,1.340406,0.035430,0.047490
7201,288.000000,4,1.340402,0.035430,0.047490
7211,288.400000,4,1.340402,0.035430,0.047490
7221,288.800000,4,1.341989,0.035430,0.047546
7231,289.200000,4,1.360523,0.035430,0.048203
7241,289.600000,4,1.378925,0.035430,0.048855
7251,290.000000,4,1.378925,0.035430,0.048855
7261,290.400000,3,1.324108,0.026572,0.035185
7271,290.800000,2,1.227506,0.017715,0.021745
7281,291.200000,2,1.227506,0.017715,0.021745
7291,291.600000,2,1.227506,0.017715,0.021745
7311,292.400000,1,0.757648,0.008857,0.006711
7321,292.800000,1,0.757648,0.008857,0.006711
7331,293.200000,2,0.978725,0.017715,0.017338
7341,293.600000,4,0.961782,0.035430,0.034076
7351,294.000000,4,0.964259,0.035430,0.034163
7361,294.400000,5,1.037304,0.044287,0.045939
7371,294.800000,5,1.039441,0.044287,0.046034
7381,295.200000,5,1.141971,0.044287,0.050575
7391,295.600000,5,1.147869,0.044287,0.050836
7401,296.000000,5,1.150565,0.044287,0.050955
7411,296.400000,5,1.165468,0.044287,0.051615
7421,296.800000,5,1.164544,0.044287,0.051574
7431,297.200000,5,1.151868,0.044287,0.051013
7441,297.600000,5,1.175408,0.044287,0.052056
7451,298.000000,5,1.176744,0.044287,0.052115
7461,298.400000,5,1.179483,0.044287,0.052236
7471,298.800000,5,1.203785,0.044287,0.053312
7481,299.200000,5,1.173535,0.044287,0.051973
7491,299.600000,5,1.171931,0.044287,0.051902
7501,300.000000,6,1.183672,0.053145,0.062906
7511,300.400000,6,1.183672,0.053145,0.062906
7521,300.800000,6,1.131873,0.053145,0.060153
7531,301.200000,6,1.098109,0.053145,0.058359
7541,301.600000,6,1.118225,0.053145,0.059428
7551,302.000000,6,1.075803,0.053145,0.057173
7561,302.400000,6,1.063316,0.053145,0.056510
7571,302.800000,6,1.041019,0.053145,0.055325
7581,303.200000,6,1.041512,0.053145,0.055351
7591,303.600000,6,1.032111,0.053145,0.054851
7601,304.000000,6,1.004155,0.053145,0.053365
7611,304.400000,6,0.978696,0.053145,0.052012
7621,304.800000,6,0.978693,0.053145,0.052012
7631,305.200000,6,0.941065,0.053145,0.050013
7641,305.600000,7,0.967877,0.062002,0.060010
7651,306.000000,7,0.947736,0.062002,0.058762
7661,306.400000,7,0.928899,0.062002,0.057594
7671,306.800000,7,0.935598,0.062002,0.058009
7681,307.200000,8,1.004759,0.070860,0.071197
7691,307.600000,8,0.993856,0.070860,0.070424
7701,308.000000,9,1.051479,0.079717,0.083821
7711,308.400000,9,1.008564,0.079717,0.080400
7721,308.800000,8,1.034190,0.070860,0.073282
7731,309.200000,7,0.995543,0.062002,0.061726
7741,309.600000,6,1.007932,0.053145,0.053566
7751,310.000000,5,1.075557,0.044287,0.047633
7761,310.400000,4,1.207547,0.035430,0.042783
7771,310.800000,5,1.172555,0.044287,0.051929
7781,311.200000,6,1.175845,0.053145,0.062490
7791,311.600000,6,1.150474,0.053145,0.061142
7801,312.000000,6,1.150474,0.053145,0.061142
7811,312.400000,5,1.119071,0.044287,0.049561
7821,312.800000,5,1.129439,0.044287,0.050020
7831,313.200000,5,1.138883,0.044287,0.050438
7841,313.600000,5,1.138451,0.044287,0.050419
7851,314.000000,5,1.117843,0.044287,0.049506
7861,314.400000,5,1.115901,0.044287,0.049420
7871,314.800000,5,1.171461,0.044287,0.051881
7881,315.200000,5,1.176773,0.044287,0.052116
7891,315.600000,5,1.174914,0.044287,0.052034
7901,316.000000,5,1.162254,0.044287,0.051473
7911,316.400000,5,1.157120,0.044287,0.051246
7921,316.800000,5,1.156821,0.044287,0.051232
7931,317.200000,4,1.117590,0.035430,0.039596
7941,317.600000,4,1.128119,0.035430,0.039969
7951,318.000000,4,1.128119,0.035430,0.039969
7961,318.400000,4,1.128119,0.035430,0.039969
7971,318.800000,4,1.159520,0.035430,0.041082
7981,319.200000,4,1.161446,0.035430,0.041150
7991,319.600000,4,1.156936,0.035430,0.040990
8001,320.000000,4,1.147477,0.035430,0.040655
8011,320.400000,5,1.055581,0.044287,0.046749
8021,320.800000,6,1.045602,0.053145,0.055568
8031,321.200000,5,0.989778,0.044287,0.043835
8041,321.600000,5,0.986329,0.044287,0.043682
8051,322.000000,5,1.194010,0.044287,0.052879
8061,322.400000,5,1.276663,0.044287,0.056540
8071,322.800000,5,1.268766,0.044287,0.056190
8081,323.200000,5,1.262681,0.044287,0.055921
8091,323.600000,4,1.338833,0.035430,0.047435
8101,324.000000,3,1.147777,0.026572,0.030499
8111,324.400000,2,1.117615,0.017715,0.019798
8121,324.800000,2,1.234432,0.017715,0.021868
8131,325.200000,2,1.312499,0.017715,0.023251
8141,325.600000,2,1.192892,0.017715,0.021132
8151,326.000000,2,1.154344,0.017715,0.020449
8161,326.400000,2,1.286445,0.017715,0.022789
8171,326.800000,2,1.289743,0.017715,0.022848
8181,327.200000,1,1.234803,0.008857,0.010937
8361,334.400000,1,1.447582,0.008857,0.012822
8371,334.800000,1,1.447582,0.008857,0.012822
8381,335.200000,1,1.447582,0.008857,0.012822
8391,335.600000,1,1.447582,0.008857,0.012822
8401,336.000000,1,1.424071,0.008857,0.012614
8411,336.400000,2,1.482348,0.017715,0.026260
8421,336.800000,2,1.482348,0.017715,0.026260
8431,337.200000,2,1.482348,0.017715,0.026260
8441,337.600000,2,1.504978,0.017715,0.026661
8451,338.000000,2,1.503357,0.017715,0.026632
8461,338.400000,2,1.503357,0.017715,0.026632
8471,338.800000,2,1.490964,0.017715,0.026412
8481,339.200000,2,1.391890,0.017715,0.024657
8491,339.600000,2,1.109810,0.017715,0.019660
8501,340.000000,2,1.091986,0.017715,0.019344
8511,340.400000,2,1.091986,0.017715,0.019344
8521,340.800000,2,1.070023,0.017715,0.018955
8531,341.200000,2,1.103183,0.017715,0.019543
8541,341.600000,2,1.213680,0.017715,0.021500
8551,342.000000,2,1.225620,0.017715,0.021712
8561,342.400000,3,1.060301,0.026572,0.028175
8571,342.800000,3,1.065591,0.026572,0.028315
8581,343.200000,3,1.065591,0.026572,0.028315
8591,343.600000,4,1.211730,0.035430,0.042931
8601,344.000000,4,1.134880,0.035430,0.040209
8611,344.400000,5,1.151749,0.044287,0.051008
8621,344.800000,5,1.180751,0.044287,0.052292
8631,345.200000,6,0.952193,0.053145,0.050604
8641,345.600000,6,0.989322,0.053145,0.052577
8651,346.000000,7,0.987458,0.062002,0.061224
8661,346.400000,9,1.075275,0.079717,0.085718
8671,346.800000,10,1.085763,0.088574,0.096171
8681,347.200000,10,1.098854,0.088574,0.097330
8691,347.600000,10,1.132525,0.088574,0.100313
8701,348.000000,10,1.152706,0.088574,0.102100
8711,348.400000,9,1.027774,0.079717,0.081931
8721,348.800000,9,1.000667,0.079717,0.079770
8731,349.200000,8,1.075229,0.070860,0.076190
8741,349.600000,8,1.102758,0.070860,0.078141
8751,350.000000,8,1.107355,0.070860,0.078467
8761,350.400000,8,1.103011,0.070860,0.078159
8771,350.800000,8,1.048292,0.070860,0.074281
8781,351.200000,8,1.029624,0.070860,0.072959
8791,351.600000,8,1.028902,0.070860,0.072908
8801,352.000000,7,1.019461,0.062002,0.063209
8811,352.400000,6,0.991844,0.053145,0.052711
8821,352.800000,6,0.982294,0.053145,0.052204
8831,353.200000,6,0.982294,0.053145,0.052204
8841,353.600000,6,0.982294,0.053145,0.052204
8851,354.000000,6,0.992216,0.053145,0.052731
8861,354.400000,6,0.982091,0.053145,0.052193
8871,354.800000,6,0.980590,0.053145,0.052113
8881,355.200000,6,0.989346,0.053145,0.052578
8891,355.600000,6,1.042719,0.053145,0.055415
8901,356.000000,6,1.038961,0.053145,0.055215
8911,356.400000,6,1.024974,0.053145,0.054472
8921,356.800000,4,0.817896,0.035430,0.028978
8931,357.200000,4,0.753243,0.035430,0.026687
8941,357.600000,4,0.819852,0.035430,0.029047
8951,358.000000,4,0.855787,0.035430,0.030320
8961,358.400000,4,0.869932,0.035430,0.030822
8971,358.800000,4,0.948744,0.035430,0.033614
8981,359.200000,4,1.025063,0.035430,0.036318
8991,359.600000,4,1.186994,0.035430,0.042055
9001,360.000000,3,1.143964,0.026572,0.030398
9011,360.400000,1,0.919514,0.008857,0.008145
