frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
2141,35,-1.287580,11.752030,-0.221997,0.817297,85.600000,0.846910,105.196205,0.000000,0.000000,0.000000,1.037298,
2151,35,-1.383595,12.071290,-0.240038,0.798131,86.000000,0.833445,106.738701,-0.045105,-0.047915,0.065805,1.032932,
2161,35,-1.496450,12.372650,-0.282136,0.753410,86.400000,0.804504,110.529872,-0.105244,-0.111802,0.153545,1.042745,
2171,35,-1.609304,12.674010,-0.282136,0.753410,86.800000,0.804504,110.529872,0.000000,0.000000,0.000000,1.053829,
2181,35,-1.722159,12.975380,-0.282136,0.753410,87.200000,0.804504,110.529872,0.000000,0.000000,0.000000,1.066148,
2191,35,-1.835013,13.276740,-0.282136,0.753410,87.600000,0.804504,110.529872,0.000000,0.000000,0.000000,1.088907,
2201,35,-1.946090,13.583790,-0.277692,0.767608,88.000000,0.816294,109.888257,0.011109,0.035497,0.037195,1.111780,
2211,35,-2.056405,13.893260,-0.275788,0.773694,88.400000,0.821377,109.618935,0.004761,0.015213,0.015941,1.133918,
2221,35,-2.166720,14.202740,-0.275788,0.773694,88.800000,0.821377,109.618935,0.000000,0.000000,0.000000,1.156598,
2231,35,-2.277035,14.512220,-0.275788,0.773694,89.200000,0.821377,109.618935,0.000000,0.000000,0.000000,1.187382,
2241,35,-2.381228,14.859210,-0.260482,0.867472,89.600000,0.905737,106.713807,0.038265,0.234448,0.237550,1.233979,
2251,35,-2.482797,15.222270,-0.253922,0.907663,90.000000,0.942512,105.629170,0.016399,0.100477,0.101807,1.279946,
2261,35,-2.584366,15.585340,-0.253922,0.907663,90.400000,0.942512,105.629170,0.000000,0.000000,0.000000,1.332168,
2271,35,-2.685935,15.948400,-0.253922,0.907663,90.800000,0.942512,105.629170,0.000000,0.000000,0.000000,1.389947,
2281,35,-2.776966,16.307360,-0.227576,0.897382,91.200000,0.925789,104.230198,0.065866,-0.025703,0.070704,1.442064,
2291,35,-2.773149,16.629300,0.009543,0.804850,91.600000,0.804907,89.320695,0.592797,-0.231330,0.636334,1.401784,
2301,35,-2.769331,16.951240,0.009543,0.804850,92.000000,0.804907,89.320695,0.000000,0.000000,0.000000,1.333631,
2311,35,-2.765514,17.273180,0.009543,0.804850,92.400000,0.804907,89.320695,0.000000,0.000000,0.000000,1.265987,
2321,35,-2.761697,17.595120,0.009543,0.804850,92.800000,0.804907,89.320695,0.000000,0.000000,0.000000,1.202834,
2331,35,-2.757880,17.917060,0.009543,0.804850,93.200000,0.804907,89.320695,0.000000,0.000000,0.000000,1.144916,
2341,35,-2.754063,18.239000,0.009543,0.804850,93.600000,0.804907,89.320695,0.000000,0.000000,0.000000,1.093068,
2351,35,-2.777347,18.550860,-0.058211,0.779655,94.000000,0.781825,94.269948,-0.169385,-0.062989,0.180718,1.043242,3.607044
2361,35,-2.863869,18.839200,-0.216304,0.720866,94.400000,0.752619,106.702500,-0.395232,-0.146973,0.421675,1.039904,
2371,35,-2.950391,19.127550,-0.216304,0.720866,94.800000,0.752619,106.702500,0.000000,0.000000,0.000000,1.038954,
2381,35,-3.036913,19.415900,-0.216304,0.720866,95.200000,0.752619,106.702500,0.000000,0.000000,0.000000,1.040391,
2391,35,-3.123434,19.704240,-0.216304,0.720866,95.600000,0.752619,106.702500,0.000000,0.000000,0.000000,1.044206,
2401,35,-3.209956,19.992590,-0.216304,0.720866,96.000000,0.752619,106.702500,0.000000,0.000000,0.000000,1.050377,
2411,35,-3.296478,20.280940,-0.216304,0.720866,96.400000,0.752619,106.702500,0.000000,0.000000,0.000000,1.058860,
2031,36,-1.383954,5.599289,-0.560425,1.871978,81.200000,1.954067,106.666424,,,,3.405419,
2041,36,-1.608124,6.348080,-0.560425,1.871978,81.600000,1.954067,106.666424,0.000000,0.000000,0.000000,2.832823,
2051,36,-1.803978,7.078569,-0.489634,1.826221,82.000000,1.890721,105.008777,0.176976,-0.114392,0.210728,2.322255,
2061,36,-1.933761,7.766350,-0.324456,1.719454,82.400000,1.749798,100.685917,0.412944,-0.266917,0.491699,1.894282,
2071,36,-2.053449,8.456002,-0.299221,1.724130,82.800000,1.749902,99.845559,0.063089,0.011690,0.064163,1.600080,
2081,36,-2.149584,9.150018,-0.240338,1.735040,83.200000,1.751607,97.886438,0.147207,0.027275,0.149713,1.428433,
2091,36,-2.245719,9.844034,-0.240338,1.735040,83.600000,1.751607,97.886438,0.000000,0.000000,0.000000,1.346384,
2101,36,-2.334010,10.566690,-0.220726,1.806637,84.000000,1.820071,96.965610,0.049029,0.178992,0.185586,1.364354,8.013020
2111,36,-2.417071,11.308440,-0.207652,1.854369,84.400000,1.865959,96.389359,0.032686,0.119330,0.123726,1.495674,6.880028
2121,36,-2.501036,12.051800,-0.209913,1.858397,84.800000,1.870215,96.444458,-0.005652,0.010070,0.011548,1.686529,9.265243
2131,36,-2.593140,12.809650,-0.230259,1.894647,85.200000,1.908588,96.929264,-0.050866,0.090625,0.103924,1.964984,8.861257
2141,36,-2.685244,13.567510,-0.230259,1.894647,85.600000,1.908588,96.929264,0.000000,0.000000,0.000000,2.291164,8.461263
2151,36,-2.777347,14.325370,-0.230259,1.894647,86.000000,1.908588,96.929264,0.000000,0.000000,0.000000,2.650174,8.061252
2161,36,-2.870049,15.126140,-0.231755,2.001908,86.400000,2.015278,96.603557,-0.003738,0.268152,0.268179,2.320800,6.327870
2171,36,-2.962751,15.926900,-0.231755,2.001908,86.800000,2.015278,96.603557,0.000000,0.000000,0.000000,2.805880,5.927867
2181,36,-3.067383,16.731060,-0.261580,2.010405,87.200000,2.027351,97.413295,-0.074564,0.021243,0.077531,3.797648,
2191,36,-3.219737,17.548820,-0.380884,2.044393,87.600000,2.079571,100.553581,-0.298258,0.084970,0.310126,4.490894,
2201,36,-3.372090,18.366570,-0.380884,2.044393,88.000000,2.079571,100.553581,0.000000,0.000000,0.000000,4.990838,
2211,36,-3.524444,19.184330,-0.380884,2.044393,88.400000,2.079571,100.553581,0.000000,0.000000,0.000000,5.490953,
2221,36,-3.676797,20.002090,-0.380884,2.044393,88.800000,2.079571,100.553581,0.000000,0.000000,0.000000,5.992728,
2081,37,-1.972695,20.297900,0.648913,-1.693018,83.200000,1.813118,290.971212,,,,4.584035,
2091,37,-1.713130,19.620700,0.648913,-1.693018,83.600000,1.813118,290.971212,0.000000,0.000000,0.000000,3.471202,
2101,37,-1.510197,19.011070,0.507332,-1.524056,84.000000,1.606279,288.411709,-0.353952,0.422405,0.551097,2.428957,3.504436
2111,37,-1.321423,18.418350,0.471937,-1.481816,84.400000,1.555154,287.665916,-0.088488,0.105600,0.137773,1.457003,
2121,37,-1.132648,17.819710,0.471937,-1.496587,84.800000,1.569234,287.502251,0.000000,-0.036928,0.036928,0.738090,
2131,37,-0.943873,17.217140,0.471937,-1.506434,85.200000,1.578628,287.394767,0.000000,-0.024618,0.024618,1.169277,
2141,37,-0.791056,16.613800,0.382044,-1.508352,85.600000,1.555983,284.213289,-0.224732,-0.004795,0.224783,2.162537,1.741997
2151,37,-0.692174,16.009310,0.247205,-1.511229,86.000000,1.531314,279.290092,-0.337098,-0.007192,0.337174,2.680224,1.419121
2161,37,-0.566890,15.411750,0.313209,-1.493898,86.400000,1.526378,281.841045,0.165009,0.043327,0.170603,2.320800,1.155320
2171,37,-0.380003,14.830370,0.467217,-1.453457,86.800000,1.526705,287.820128,0.385022,0.101103,0.398075,1.981572,
2181,37,-0.193116,14.248980,0.467217,-1.453457,87.200000,1.526705,287.820128,0.000000,0.000000,0.000000,1.158886,
2191,37,-0.079600,13.650640,0.283791,-1.495861,87.600000,1.522543,280.742355,-0.458565,-0.106010,0.470659,0.707222,
2201,37,0.015574,13.048050,0.237935,-1.506462,88.000000,1.525136,278.975309,-0.114641,-0.026502,0.117665,1.215122,
2211,37,0.110748,12.445470,0.237935,-1.506462,88.400000,1.525136,278.975309,0.000000,0.000000,0.000000,2.074109,
2221,37,0.172745,11.860610,0.154993,-1.462151,88.800000,1.470343,276.050959,-0.207354,0.110778,0.235090,2.966015,
2231,37,0.226448,11.280180,0.134258,-1.451074,89.200000,1.457272,275.286131,-0.051838,0.027692,0.058772,3.857970,
2241,37,0.280151,10.699750,0.134258,-1.451074,89.600000,1.457272,275.286131,0.000000,0.000000,0.000000,4.703101,
2251,37,0.356312,10.083390,0.190402,-1.540897,90.000000,1.552616,277.044086,0.140360,-0.224557,0.264815,5.596419,
2261,37,0.434968,9.463040,0.196640,-1.550877,90.400000,1.563294,277.226143,0.015596,-0.024950,0.029423,6.498113,
2271,37,0.513624,8.842689,0.196640,-1.550877,90.800000,1.563294,277.226143,0.000000,0.000000,0.000000,7.402239,
2281,37,0.625468,8.287652,0.279610,-1.387593,91.200000,1.415484,281.392936,0.207424,0.408210,0.457886,8.252288,
2291,37,0.759437,7.776157,0.334923,-1.278737,91.600000,1.321870,284.677043,0.138283,0.272140,0.305258,9.065528,
2301,37,0.893406,7.264662,0.334923,-1.278737,92.000000,1.321870,284.677043,0.000000,0.000000,0.000000,9.861776,
2311,37,1.030274,6.820217,0.342169,-1.111111,92.400000,1.162604,287.116313,0.018115,0.419065,0.419456,10.591754,
2321,37,1.170040,6.442824,0.349415,-0.943484,92.800000,1.006108,290.321857,0.018115,0.419067,0.419458,11.257507,
2331,37,1.309806,6.065430,0.349415,-0.943484,93.200000,1.006108,290.321857,0.000000,0.000000,0.000000,11.923490,
2341,37,1.509939,5.998988,0.500334,-0.166105,93.600000,0.527186,341.634441,0.377298,1.943449,1.979734,12.304727,
2351,37,1.716780,5.967096,0.517103,-0.079729,94.000000,0.523213,351.234881,0.041922,0.215939,0.219970,12.719500,
2361,37,1.923621,5.935205,0.517103,-0.079729,94.400000,0.523213,351.234881,0.000000,0.000000,0.000000,13.152128,
2371,37,2.130462,5.903313,0.517103,-0.079729,94.800000,0.523213,351.234881,0.000000,0.000000,0.000000,13.586752,
2381,37,2.337303,5.871421,0.517103,-0.079729,95.200000,0.523213,351.234881,0.000000,0.000000,0.000000,14.023203,
2391,37,2.544144,5.839529,0.517103,-0.079729,95.600000,0.523213,351.234881,0.000000,0.000000,0.000000,14.461298,
2531,38,-2.175872,20.046230,0.156634,-1.263368,101.200000,1.273041,277.067549,,,,0.608858,
2541,38,-2.113219,19.540890,0.156634,-1.263368,101.600000,1.273041,277.067549,0.000000,0.000000,0.000000,0.614858,
2551,38,-2.050565,19.035540,0.156634,-1.263368,102.000000,1.273041,277.067549,0.000000,0.000000,0.000000,0.621175,
2561,38,-2.024608,18.457110,0.064891,-1.446064,102.400000,1.447519,272.569391,-0.229357,-0.456740,0.511093,0.672351,
2571,38,-1.998652,17.878690,0.064891,-1.446064,102.800000,1.447519,272.569391,0.000000,0.000000,0.000000,0.717390,
2581,38,-1.972695,17.300260,0.064891,-1.446064,103.200000,1.447519,272.569391,0.000000,0.000000,0.000000,0.769345,
2591,38,-1.946739,16.721840,0.064891,-1.446064,103.600000,1.447519,272.569391,0.000000,0.000000,0.000000,0.819470,
2601,38,-1.928198,16.191330,0.046351,-1.326274,104.000000,1.327084,272.001571,-0.046351,0.299475,0.303041,0.843531,
2611,38,-1.909658,15.660820,0.046351,-1.326274,104.400000,1.327084,272.001571,0.000000,0.000000,0.000000,0.867648,
2621,38,-1.891118,15.130310,0.046351,-1.326274,104.800000,1.327084,272.001571,0.000000,0.000000,0.000000,0.891818,
2631,38,-1.872577,14.599800,0.046351,-1.326274,105.200000,1.327084,272.001571,0.000000,0.000000,0.000000,0.916035,
2641,38,-1.859211,14.054770,0.033416,-1.362567,105.600000,1.362977,271.404848,-0.032338,-0.090733,0.096323,0.900129,
2651,38,-1.847138,13.506120,0.030182,-1.371640,106.000000,1.371972,271.260551,-0.008084,-0.022682,0.024080,0.887318,
2661,38,-1.835065,12.957460,0.030182,-1.371640,106.400000,1.371972,271.260551,0.000000,0.000000,0.000000,0.876056,
2671,38,-1.822993,12.408800,0.030182,-1.371640,106.800000,1.371972,271.260551,0.000000,0.000000,0.000000,0.866401,
2681,38,-1.875017,11.861220,-0.130061,-1.368956,107.200000,1.375120,264.572782,-0.400606,0.006710,0.400663,0.947735,
2691,38,-1.991138,11.314710,-0.290303,-1.366272,107.600000,1.396773,258.004288,-0.400607,0.006710,0.400663,1.102769,
2701,38,-2.107259,10.768200,-0.290303,-1.366272,108.000000,1.396773,258.004288,0.000000,0.000000,0.000000,1.257845,
2711,38,-2.223381,10.221700,-0.290303,-1.366272,108.400000,1.396773,258.004288,0.000000,0.000000,0.000000,1.347050,
2721,38,-2.374502,9.682809,-0.377804,-1.347217,108.800000,1.399189,254.334759,-0.218752,0.047638,0.223879,1.313843,
2731,38,-2.540624,9.147189,-0.415304,-1.339050,109.200000,1.401975,252.768804,-0.093751,0.020417,0.095949,1.294515,
2741,38,-2.691942,8.608895,-0.378295,-1.345735,109.600000,1.397895,254.298964,0.092523,-0.016712,0.094020,1.262020,
2751,38,-2.784046,8.059905,-0.230259,-1.372473,110.000000,1.391654,260.476197,0.370090,-0.066845,0.376078,1.188203,3.210924
2761,38,-2.876150,7.510916,-0.230259,-1.372473,110.400000,1.391654,260.476197,0.000000,0.000000,0.000000,1.127769,3.575431
2771,38,-2.966203,6.959001,-0.225134,-1.379788,110.800000,1.398035,260.732940,0.012812,-0.018288,0.022329,1.066330,3.147885
2781,38,-3.037808,6.380754,-0.179010,-1.445618,111.200000,1.456659,262.941013,0.115310,-0.164575,0.200951,1.038452,
2791,38,-3.109412,5.802507,-0.179010,-1.445618,111.600000,1.456659,262.941013,0.000000,0.000000,0.000000,1.021908,
2531,39,-1.631553,20.319040,0.185404,-1.288167,101.200000,1.301441,278.190239,,,,0.608858,
2541,39,-1.557391,19.803770,0.185404,-1.288167,101.600000,1.301441,278.190239,0.000000,0.000000,0.000000,0.614858,
2551,39,-1.483230,19.288500,0.185404,-1.288167,102.000000,1.301441,278.190239,0.000000,0.000000,0.000000,0.621175,
2561,39,-1.398598,18.702400,0.211578,-1.465247,102.400000,1.480444,278.216586,0.065436,-0.442700,0.447510,0.672351,
2571,39,-1.306987,18.069080,0.229028,-1.583300,102.800000,1.599779,278.230879,0.043625,-0.295133,0.298339,0.717390,
2581,39,-1.215376,17.435760,0.229028,-1.583300,103.200000,1.599779,278.230879,0.000000,0.000000,0.000000,0.769345,
2591,39,-1.133435,16.822180,0.204853,-1.533952,103.600000,1.547570,277.606606,-0.060438,0.123370,0.137379,0.819470,
2601,39,-1.090174,16.287560,0.108152,-1.336561,104.000000,1.340930,274.626196,-0.241752,0.493477,0.549512,0.843531,
2611,39,-1.046913,15.752930,0.108152,-1.336561,104.400000,1.340930,274.626196,0.000000,0.000000,0.000000,0.867648,
2621,39,-1.003652,15.218310,0.108152,-1.336561,104.800000,1.340930,274.626196,0.000000,0.000000,0.000000,0.891818,
2631,39,-0.960391,14.683690,0.108152,-1.336561,105.200000,1.340930,274.626196,0.000000,0.000000,0.000000,0.916035,
2641,39,-0.966428,14.169530,-0.015091,-1.285382,105.600000,1.285471,269.327351,-0.308108,0.127948,0.333618,0.900129,
2651,39,-0.972464,13.655380,-0.015091,-1.285382,106.000000,1.285471,269.327351,0.000000,0.000000,0.000000,0.887318,
2661,39,-0.978500,13.141230,-0.015091,-1.285382,106.400000,1.285471,269.327351,0.000000,0.000000,0.000000,0.876056,
2671,39,-0.984537,12.627070,-0.015091,-1.285382,106.800000,1.285471,269.327351,0.000000,0.000000,0.000000,0.866401,
2681,39,-0.964972,12.125830,0.048913,-1.253119,107.200000,1.254073,272.235273,0.160009,0.080657,0.179188,0.947735,
2691,39,-0.934435,11.630110,0.076343,-1.239291,107.600000,1.241640,273.525075,0.068575,0.034570,0.076796,1.102769,
2701,39,-0.903898,11.134390,0.076343,-1.239291,108.000000,1.241640,273.525075,0.000000,0.000000,0.000000,1.257845,
2711,39,-0.935801,10.617530,-0.079758,-1.292159,108.400000,1.294618,266.467921,-0.390252,-0.132170,0.412026,1.347050,
2721,39,-1.113398,10.051320,-0.443993,-1.415516,108.800000,1.483515,252.585359,-0.910588,-0.308393,0.961393,1.313843,
2731,39,-1.290995,9.485118,-0.443993,-1.415516,109.200000,1.483515,252.585359,0.000000,0.000000,0.000000,1.294515,
2741,39,-1.468592,8.918911,-0.443993,-1.415516,109.600000,1.483515,252.585359,0.000000,0.000000,0.000000,1.262020,
2751,39,-1.634299,8.359752,-0.414267,-1.397897,110.000000,1.457989,253.492802,0.074315,0.044047,0.086388,1.188203,3.210924
2761,39,-1.788116,7.807641,-0.384541,-1.380278,110.400000,1.432843,254.432334,0.074315,0.044047,0.086388,1.127769,3.575431
2771,39,-1.941932,7.255530,-0.384541,-1.380278,110.800000,1.432843,254.432334,0.000000,0.000000,0.000000,1.066330,3.147885
2781,39,-2.048205,6.695504,-0.265683,-1.400063,111.200000,1.425049,259.255031,0.297145,-0.049462,0.301234,1.038452,
2791,39,-2.142593,6.133501,-0.235968,-1.405010,111.600000,1.424687,260.466275,0.074287,-0.012368,0.075309,1.021908,
2801,39,-2.236980,5.571497,-0.235968,-1.405010,112.000000,1.424687,260.466275,0.000000,0.000000,0.000000,,
2881,40,-2.868643,20.068540,0.179010,-1.299776,115.200000,1.312045,277.841679,,,,0.652087,
2891,40,-2.797039,19.548630,0.179010,-1.299776,115.600000,1.312045,277.841679,0.000000,0.000000,0.000000,0.699737,
2901,40,-2.725434,19.028720,0.179010,-1.299776,116.000000,1.312045,277.841679,0.000000,0.000000,0.000000,0.748281,
2911,40,-2.654644,18.559030,0.176976,-1.174222,116.400000,1.187484,278.570990,-0.005085,0.313885,0.313926,0.754567,
2921,40,-2.583853,18.089350,0.176976,-1.174222,116.800000,1.187484,278.570990,0.000000,0.000000,0.000000,0.757400,
2931,40,-2.513063,17.619660,0.176976,-1.174222,117.200000,1.187484,278.570990,0.000000,0.000000,0.000000,0.762347,
2941,40,-2.457451,17.107220,0.139030,-1.281085,117.600000,1.288607,276.193795,-0.094866,-0.267158,0.283501,0.811561,
2951,40,-2.408344,16.576470,0.122767,-1.326883,118.000000,1.332550,275.286132,-0.040657,-0.114495,0.121499,0.893462,
2961,40,-2.359237,16.045720,0.122767,-1.326883,118.400000,1.332550,275.286132,0.000000,0.000000,0.000000,0.978452,
2971,40,-2.310130,15.514960,0.122767,-1.326883,118.800000,1.332550,275.286132,0.000000,0.000000,0.000000,1.064679,
2981,40,-2.218519,15.053680,0.229028,-1.153200,119.200000,1.175723,281.232906,0.265652,0.434207,0.509026,1.070432,
2991,40,-2.126908,14.592400,0.229028,-1.153200,119.600000,1.175723,281.232906,0.000000,0.000000,0.000000,1.021692,
3001,40,-2.035296,14.131120,0.229028,-1.153200,120.000000,1.175723,281.232906,0.000000,0.000000,0.000000,0.979663,
3011,40,-1.948037,13.662780,0.218149,-1.170863,120.400000,1.191012,280.554050,-0.027197,-0.044157,0.051861,0.960661,
3021,40,-1.863678,13.189720,0.210897,-1.182638,120.800000,1.201295,280.111119,-0.018132,-0.029438,0.034573,0.972711,
3031,40,-1.779319,12.716670,0.210897,-1.182638,121.200000,1.201295,280.111119,0.000000,0.000000,0.000000,1.032706,
3041,40,-1.694961,12.243610,0.210897,-1.182638,121.600000,1.201295,280.111119,0.000000,0.000000,0.000000,1.092970,
3051,40,-1.644380,11.795130,0.126450,-1.121209,122.000000,1.128317,276.434646,-0.211116,0.153572,0.261064,0.947222,
3061,40,-1.616319,11.363030,0.070153,-1.080256,122.400000,1.082531,273.715620,-0.140744,0.102382,0.174043,0.984741,2.005757
3071,40,-1.588258,10.930920,0.070153,-1.080256,122.800000,1.082531,273.715620,0.000000,0.000000,0.000000,1.133833,1.633488
3081,40,-1.560197,10.498820,0.070153,-1.080256,123.200000,1.082531,273.715620,0.000000,0.000000,0.000000,1.130811,
3091,40,-1.484713,10.086050,0.188711,-1.031924,123.600000,1.049037,280.363331,0.296395,0.120830,0.320078,1.104285,
3101,40,-1.403959,9.675431,0.201884,-1.026554,124.000000,1.046217,281.125909,0.032933,0.013425,0.035564,1.085056,
3111,40,-1.323206,9.264809,0.201884,-1.026554,124.400000,1.046217,281.125909,0.000000,0.000000,0.000000,0.826757,9.724191
3121,40,-1.242452,8.854188,0.201884,-1.026554,124.800000,1.046217,281.125909,0.000000,0.000000,0.000000,1.046593,7.200849
3131,40,-1.134300,8.460850,0.270380,-0.983344,125.200000,1.019838,285.374135,0.171241,0.108026,0.202468,1.020653,6.616425
3141,40,-0.985050,8.093439,0.373125,-0.918528,125.600000,0.991421,292.107997,0.256861,0.162039,0.303701,0.998675,
3151,40,-0.835800,7.726028,0.373125,-0.918528,126.000000,0.991421,292.107997,0.000000,0.000000,0.000000,0.980217,
3161,40,-0.686550,7.358617,0.373125,-0.918528,126.400000,0.991421,292.107997,0.000000,0.000000,0.000000,0.965481,
3171,40,-0.508006,6.978515,0.446359,-0.950255,126.800000,1.049867,295.160656,0.183086,-0.079318,0.199529,0.984300,
3181,40,-0.285522,6.579376,0.556211,-0.997846,127.200000,1.142395,299.135815,0.274629,-0.118976,0.299294,1.049674,
3191,40,-0.063037,6.180238,0.556211,-0.997846,127.600000,1.142395,299.135815,0.000000,0.000000,0.000000,1.124450,
3201,40,0.159447,5.781100,0.556211,-0.997846,128.000000,1.142395,299.135815,0.000000,0.000000,0.000000,1.206878,
3211,40,0.415304,5.547588,0.639643,-0.583779,128.400000,0.865991,317.614406,0.208579,1.035166,1.055971,1.151254,
3221,40,0.674869,5.332479,0.648913,-0.537772,128.800000,0.842785,320.350537,0.023175,0.115019,0.117330,1.090356,
2881,41,-2.484039,20.595130,0.194674,-1.165269,115.200000,1.181419,279.484442,,,,0.652087,
2891,41,-2.406169,20.129020,0.194674,-1.165269,115.600000,1.181419,279.484442,0.000000,0.000000,0.000000,0.699737,
2901,41,-2.328300,19.662920,0.194674,-1.165269,116.000000,1.181419,279.484442,0.000000,0.000000,0.000000,0.748281,
2911,41,-2.247672,19.194440,0.201569,-1.171184,116.400000,1.188403,279.765318,0.017237,-0.014787,0.022711,0.754567,
2921,41,-2.142224,18.704670,0.263621,-1.224419,116.800000,1.252477,282.150464,0.155131,-0.133088,0.204396,0.757400,
2931,41,-2.036775,18.214910,0.263621,-1.224419,117.200000,1.252477,282.150464,0.000000,0.000000,0.000000,0.762347,
2941,41,-1.931327,17.725140,0.263621,-1.224419,117.600000,1.252477,282.150464,0.000000,0.000000,0.000000,0.811561,4.412010
2951,41,-1.856540,17.279170,0.186968,-1.114931,118.000000,1.130499,279.519622,-0.191632,0.273720,0.334134,0.893462,4.148939
2961,41,-1.785159,16.838060,0.178451,-1.102766,118.400000,1.117111,279.192000,-0.021292,0.030412,0.037125,0.978452,3.767594
2971,41,-1.713779,16.396950,0.178451,-1.102766,118.800000,1.117111,279.192000,0.000000,0.000000,0.000000,1.064679,3.491404
2981,41,-1.642399,15.955850,0.178451,-1.102766,119.200000,1.117111,279.192000,0.000000,0.000000,0.000000,1.070432,3.210351
2991,41,-1.666829,15.504640,-0.061077,-1.128025,119.600000,1.129677,266.900755,-0.598820,-0.063148,0.602140,1.021692,
3001,41,-1.701906,15.052310,-0.087691,-1.130831,120.000000,1.134226,265.565840,-0.066535,-0.007015,0.066904,0.979663,
3011,41,-1.736982,14.599970,-0.087691,-1.130831,120.400000,1.134226,265.565840,0.000000,0.000000,0.000000,0.960661,
3021,41,-1.750211,14.155790,-0.033072,-1.110459,120.800000,1.110951,268.294105,0.136547,0.050930,0.145736,0.972711,
3031,41,-1.676049,13.744200,0.185404,-1.028969,121.200000,1.045539,280.214182,0.546189,0.203725,0.582946,1.032706,
3041,41,-1.601888,13.332610,0.185404,-1.028969,121.600000,1.045539,280.214182,0.000000,0.000000,0.000000,1.092970,
3051,41,-1.527726,12.921030,0.185404,-1.028969,122.000000,1.045539,280.214182,0.000000,0.000000,0.000000,1.131927,
3061,41,-1.474330,12.491230,0.133491,-1.074488,122.400000,1.082748,277.081944,-0.129782,-0.113797,0.172608,0.908005,
3071,41,-1.429833,12.053630,0.111242,-1.093997,122.800000,1.099638,275.806119,-0.055621,-0.048773,0.073976,0.742570,
3081,41,-1.385336,11.616030,0.111242,-1.093997,123.200000,1.099638,275.806119,0.000000,0.000000,0.000000,1.130811,
3091,41,-1.333766,11.179970,0.128927,-1.090155,123.600000,1.097752,276.744742,0.044212,0.009605,0.045243,1.104285,
3101,41,-1.253899,10.750060,0.199665,-1.074790,124.000000,1.093179,280.523961,0.176846,0.038412,0.180970,1.085056,
3111,41,-1.174033,10.320140,0.199665,-1.074790,124.400000,1.093179,280.523961,0.000000,0.000000,0.000000,1.065822,9.724191
3121,41,-1.094167,9.890223,0.199665,-1.074790,124.800000,1.093179,280.523961,0.000000,0.000000,0.000000,1.046593,6.283501
3131,41,-1.011621,9.474103,0.206365,-1.040301,125.200000,1.060572,281.220120,0.016748,0.086222,0.087834,1.020653,5.570626
3141,41,-0.922822,9.090173,0.221997,-0.959825,125.600000,0.985163,283.022858,0.039079,0.201189,0.204950,0.998675,4.560945
3151,41,-0.834024,8.706243,0.221997,-0.959825,126.000000,0.985163,283.022858,0.000000,0.000000,0.000000,0.980217,4.653282
3161,41,-0.745225,8.322313,0.221997,-0.959825,126.400000,0.985163,283.022858,0.000000,0.000000,0.000000,0.965481,
3171,41,-0.646181,7.953068,0.247612,-0.923112,126.800000,0.955745,285.015306,0.064038,0.091783,0.111915,0.984300,
3181,41,-0.536890,7.598508,0.273226,-0.886399,127.200000,0.927554,287.131559,0.064037,0.091783,0.111915,1.049674,
3191,41,-0.427600,7.243949,0.273226,-0.886399,127.600000,0.927554,287.131559,0.000000,0.000000,0.000000,1.124450,
3201,41,-0.318309,6.889389,0.273226,-0.886399,128.000000,0.927554,287.131559,0.000000,0.000000,0.000000,1.206878,
3211,41,-0.158335,6.545748,0.399935,-0.859102,128.400000,0.947631,294.963243,0.316772,0.068241,0.324039,1.151254,
3221,41,0.023361,6.206786,0.454239,-0.847404,128.800000,0.961471,298.192911,0.135759,0.029246,0.138874,1.090356,
3231,41,0.205057,5.867825,0.454239,-0.847404,129.200000,0.961471,298.192911,0.000000,0.000000,0.000000,1.753390,
3241,41,0.386752,5.528863,0.454239,-0.847404,129.600000,0.961471,298.192911,0.000000,0.000000,0.000000,1.794917,
2941,42,-0.872139,5.666383,-0.064891,1.405443,117.600000,1.406940,92.643550,,,,11.550150,4.412010
2951,42,-0.898096,6.228560,-0.064891,1.405443,118.000000,1.406940,92.643550,0.000000,0.000000,0.000000,10.457538,4.148939
2961,42,-0.924052,6.790738,-0.064891,1.405443,118.400000,1.406940,92.643550,0.000000,0.000000,0.000000,9.365599,3.767594
2971,42,-0.916112,7.326054,0.019849,1.338291,118.800000,1.338438,89.150270,0.211851,-0.167880,0.270305,8.306712,3.491404
2981,42,-0.885575,7.843464,0.076343,1.293524,119.200000,1.295775,86.622369,0.141234,-0.111917,0.180201,7.332391,3.210351
2991,42,-0.855038,8.360873,0.076343,1.293524,119.600000,1.295775,86.622369,0.000000,0.000000,0.000000,6.359999,
3001,42,-0.829206,8.873228,0.064582,1.280886,120.000000,1.282513,87.113612,-0.029402,-0.031595,0.043159,5.394449,
3011,42,-0.822190,9.365363,0.017538,1.230337,120.400000,1.230462,89.183316,-0.117609,-0.126372,0.172632,4.442446,
3021,42,-0.815175,9.857497,0.017538,1.230337,120.800000,1.230462,89.183316,0.000000,0.000000,0.000000,3.493289,
3031,42,-0.808160,10.349630,0.017538,1.230337,121.200000,1.230462,89.183316,0.000000,0.000000,0.000000,2.558521,
3041,42,-0.801408,10.855810,0.016881,1.265441,121.600000,1.265554,89.235741,-0.001644,0.087760,0.087775,1.650584,
3051,42,-0.794918,11.376030,0.016223,1.300544,122.000000,1.300645,89.285337,-0.001644,0.087757,0.087773,0.947222,
