frame,ped_id,x,y,vx,vy,time_s,speed,direction_deg,ax,ay,acceleration,nearest_distance,ttc
2317,47,-1.251237,-3.044455,-0.027731,-0.998285,92.400000,0.998670,268.408792,-0.024265,-0.011440,0.026826,3.170713,
2327,47,-1.277859,-3.451090,-0.066555,-1.016588,92.800000,1.018764,266.254239,-0.097060,-0.045758,0.107305,3.100964,
2337,47,-1.304481,-3.857726,-0.066555,-1.016588,93.200000,1.018764,266.254239,0.000000,0.000000,0.000000,3.002582,
2347,47,-1.331103,-4.264361,-0.066555,-1.016588,93.600000,1.018764,266.254239,0.000000,0.000000,0.000000,2.897133,9.441910
2357,47,-1.358023,-4.662747,-0.067299,-0.995966,94.000000,0.998237,266.134331,-0.001859,0.051555,0.051589,2.784346,8.066082
2367,47,-1.385636,-5.041886,-0.069033,-0.947847,94.400000,0.950357,265.834406,-0.004337,0.120297,0.120376,2.654215,6.353539
2377,47,-1.413250,-5.421025,-0.069033,-0.947847,94.800000,0.950357,265.834406,0.000000,0.000000,0.000000,2.584494,6.309061
2387,47,-1.440863,-5.800163,-0.069033,-0.947847,95.200000,0.950357,265.834406,0.000000,0.000000,0.000000,2.530485,4.366091
2397,47,-1.468476,-6.179302,-0.069033,-0.947847,95.600000,0.950357,265.834406,0.000000,0.000000,0.000000,2.462291,3.851016
2407,47,-1.498592,-6.583776,-0.075289,-1.011185,96.000000,1.013984,265.741856,-0.015638,-0.158345,0.159116,2.290969,3.992191
2417,47,-1.530375,-7.005140,-0.079459,-1.053410,96.400000,1.056403,265.686347,-0.010425,-0.105562,0.106076,2.225087,
2427,47,-1.562159,-7.426504,-0.079459,-1.053410,96.800000,1.056403,265.686347,0.000000,0.000000,0.000000,2.169599,
2437,47,-1.593942,-7.847868,-0.079459,-1.053410,97.200000,1.056403,265.686347,0.000000,0.000000,0.000000,2.125320,
2447,47,-1.625726,-8.269232,-0.079459,-1.053410,97.600000,1.056403,265.686347,0.000000,0.000000,0.000000,2.123922,
2457,47,-1.648239,-8.656161,-0.056283,-0.967322,98.000000,0.968958,266.670022,0.057939,0.215220,0.222882,2.111523,
2467,47,-1.666779,-9.028332,-0.046351,-0.930427,98.400000,0.931581,267.148065,0.024831,0.092237,0.095521,2.051613,
2477,47,-1.685320,-9.400503,-0.046351,-0.930427,98.800000,0.931581,267.148065,0.000000,0.000000,0.000000,1.995853,
2487,47,-1.703860,-9.772674,-0.046351,-0.930427,99.200000,0.931581,267.148065,0.000000,0.000000,0.000000,1.206864,
2497,47,-1.722400,-10.144840,-0.046351,-0.930427,99.600000,0.931581,267.148065,0.000000,0.000000,0.000000,1.218095,
2187,48,-1.538514,5.018662,0.058992,-0.268315,87.200000,0.274723,282.399855,,,,0.681665,2.218922
2197,48,-1.514917,4.911336,0.058992,-0.268315,87.600000,0.274723,282.399855,0.000000,0.000000,0.000000,0.765254,1.818923
2207,48,-1.602815,4.793889,-0.219746,-0.293618,88.000000,0.366742,233.188576,-0.696844,-0.063258,0.699709,0.824731,
2217,48,-1.765043,4.669694,-0.405571,-0.310487,88.400000,0.510773,217.436043,-0.464563,-0.042172,0.466473,0.884283,
2227,48,-1.912995,4.506745,-0.369880,-0.407373,88.800000,0.550240,227.761625,0.089226,-0.242215,0.258127,0.930329,
2237,48,-2.003843,4.188778,-0.227120,-0.794917,89.200000,0.826726,254.054573,0.356902,-0.968860,1.032506,1.008953,
2247,48,-2.090498,3.837159,-0.216637,-0.879048,89.600000,0.905350,256.155620,0.026206,-0.210330,0.211956,1.220763,
2257,48,-2.160381,3.350929,-0.174707,-1.215576,90.000000,1.228067,261.821236,0.104824,-0.841319,0.847824,1.107284,9.953201
2267,48,-2.230264,2.864698,-0.174707,-1.215576,90.400000,1.228067,261.821236,0.000000,0.000000,0.000000,1.001681,2.202831
2277,48,-2.197034,2.333896,0.083075,-1.327005,90.800000,1.329603,273.582240,0.644456,-0.278573,0.702087,0.938468,
2287,48,-2.095062,1.773380,0.254930,-1.401292,91.200000,1.424292,280.310773,0.429637,-0.185717,0.468059,0.910665,
2297,48,-1.993090,1.212863,0.254930,-1.401292,91.600000,1.424292,280.310773,0.000000,0.000000,0.000000,0.919980,
2307,48,-1.925806,0.694610,0.168209,-1.295632,92.000000,1.306505,277.397207,-0.216803,0.264150,0.341729,0.952065,
2317,48,-1.867195,0.186924,0.146529,-1.269216,92.400000,1.277646,276.585540,-0.054201,0.066040,0.085434,0.986736,
2327,48,-1.808583,-0.320763,0.146529,-1.269216,92.800000,1.277646,276.585540,0.000000,0.000000,0.000000,1.024869,
2337,48,-1.742082,-0.745142,0.166254,-1.060947,93.200000,1.073894,278.906000,0.049312,0.520672,0.523002,1.082948,
2347,48,-1.672199,-1.133817,0.174707,-0.971688,93.600000,0.987269,280.192745,0.021134,0.223147,0.224145,1.157630,
2357,48,-1.611664,-1.535916,0.151337,-1.005247,94.000000,1.016575,278.561441,-0.058425,-0.083897,0.102236,1.221975,
2367,48,-1.635261,-2.058825,-0.058992,-1.307273,94.400000,1.308603,267.416220,-0.525824,-0.755065,0.920116,1.152229,3.184163
2377,48,-1.658857,-2.581734,-0.058992,-1.307273,94.800000,1.308603,267.416220,0.000000,0.000000,0.000000,1.051267,2.109629
2387,48,-1.685384,-3.152748,-0.066315,-1.427534,95.200000,1.429073,267.340271,-0.018308,-0.300652,0.301209,0.924065,4.366091
2397,48,-1.712235,-3.729106,-0.067129,-1.440896,95.600000,1.442459,267.332615,-0.002034,-0.033405,0.033467,0.812286,3.851016
2407,48,-1.739087,-4.305465,-0.067129,-1.440896,96.000000,1.442459,267.332615,0.000000,0.000000,0.000000,0.727429,3.992191
2417,48,-1.616514,-4.781721,0.306431,-1.190642,96.400000,1.229442,284.432780,0.933900,0.625635,1.124095,0.716086,
2427,48,-1.493942,-5.257978,0.306431,-1.190642,96.800000,1.229442,284.432780,0.000000,0.000000,0.000000,0.705621,
2437,48,-1.371369,-5.734235,0.306431,-1.190642,97.200000,1.229442,284.432780,0.000000,0.000000,0.000000,0.696076,
2447,48,-1.241193,-6.180410,0.325440,-1.115437,97.600000,1.161943,286.265124,0.047522,0.188013,0.193925,0.709978,
2457,48,-1.099612,-6.581462,0.353953,-1.002630,98.000000,1.063273,289.444257,0.071282,0.282017,0.290887,0.773166,
2467,48,-0.958032,-6.982514,0.353953,-1.002630,98.400000,1.063273,289.444257,0.000000,0.000000,0.000000,0.837179,
2477,48,-0.825417,-7.383682,0.331535,-1.002919,98.800000,1.056297,288.292365,-0.056043,-0.000722,0.056047,0.892876,
2487,48,-0.773504,-7.785892,0.129783,-1.005525,99.200000,1.013866,277.354478,-0.504382,-0.006515,0.504424,0.876548,
2497,48,-0.721591,-8.188102,0.129783,-1.005525,99.600000,1.013866,277.354478,0.000000,0.000000,0.000000,0.865860,
2507,48,-0.679651,-8.598182,0.104851,-1.025201,100.000000,1.030549,275.839525,-0.062330,-0.049190,0.079402,0.844867,4.707612
2517,48,-0.727466,-9.079096,-0.119537,-1.202284,100.400000,1.208212,264.322051,-0.560968,-0.442707,0.714615,0.732623,0.510144
2527,48,-0.775280,-9.560009,-0.119537,-1.202284,100.800000,1.208212,264.322051,0.000000,0.000000,0.000000,0.732453,
2537,48,-0.823095,-10.040920,-0.119537,-1.202284,101.200000,1.208212,264.322051,0.000000,0.000000,0.000000,0.754202,
2187,49,-2.199225,4.850946,0.029496,-0.761930,87.200000,0.762501,272.216941,,,,0.681665,1.252006
2197,49,-2.187427,4.546174,0.029496,-0.761930,87.600000,0.762501,272.216941,0.000000,0.000000,0.000000,0.765254,0.852006
2207,49,-2.248234,4.280454,-0.152018,-0.664299,88.000000,0.681471,257.110380,-0.453785,0.244079,0.515263,0.824731,0.691167
2217,49,-2.417949,4.073313,-0.424289,-0.517851,88.400000,0.669471,230.671340,-0.680678,0.366119,0.772894,0.884283,
2227,49,-2.587665,3.866173,-0.424289,-0.517851,88.800000,0.669471,230.671340,0.000000,0.000000,0.000000,0.930329,
2237,49,-2.707112,3.382752,-0.298617,-1.208551,89.200000,1.244897,256.120942,0.314179,-1.726749,1.755099,1.069703,
2247,49,-2.798113,2.842401,-0.227501,-1.350878,89.600000,1.369901,260.440526,0.177791,-0.355818,0.397763,1.220763,7.595976
2257,49,-2.746200,2.411305,0.129783,-1.077740,90.000000,1.085526,276.866555,0.893209,0.682845,1.124322,1.107284,
2267,49,-2.701268,1.980662,0.112329,-1.076609,90.400000,1.082453,275.956462,-0.043634,0.002827,0.043725,1.001681,2.202831
2277,49,-2.719169,1.554090,-0.044753,-1.066429,90.800000,1.067368,267.596996,-0.392704,0.025450,0.393528,0.938468,
2287,49,-2.737070,1.127519,-0.044753,-1.066429,91.200000,1.067368,267.596996,0.000000,0.000000,0.000000,0.910665,
2297,49,-2.751391,0.691958,-0.035802,-1.088902,91.600000,1.089490,268.116846,0.022376,-0.056183,0.060475,0.919980,
2307,49,-2.751391,0.220440,0.000000,-1.178794,92.000000,1.178794,270.000000,0.089505,-0.224730,0.241898,0.952065,
2317,49,-2.751391,-0.251078,0.000000,-1.178794,92.400000,1.178794,270.000000,0.000000,0.000000,0.000000,0.986736,
2327,49,-2.751391,-0.722595,0.000000,-1.178794,92.800000,1.178794,270.000000,0.000000,0.000000,0.000000,1.024869,
2337,49,-2.720243,-1.209875,0.077870,-1.218200,93.200000,1.220686,273.657474,0.194674,-0.098515,0.218181,1.082948,
2347,49,-2.681308,-1.701096,0.097337,-1.228051,93.600000,1.231902,274.531865,0.048668,-0.024628,0.054545,1.157630,9.441910
2357,49,-2.642373,-2.192316,0.097337,-1.228051,94.000000,1.231902,274.531865,0.000000,0.000000,0.000000,1.221975,8.066082
2367,49,-2.603439,-2.683536,0.097337,-1.228051,94.400000,1.231902,274.531865,0.000000,0.000000,0.000000,1.152229,3.184163
2377,49,-2.568329,-3.109013,0.087774,-1.063692,94.800000,1.067307,274.717260,-0.023907,0.410898,0.411592,1.051267,2.109629
2387,49,-2.534176,-3.518054,0.085383,-1.022602,95.200000,1.026160,274.772903,-0.005977,0.102725,0.102899,0.924065,
2397,49,-2.500022,-3.927095,0.085383,-1.022602,95.600000,1.026160,274.772903,0.000000,0.000000,0.000000,0.812286,
2407,49,-2.465869,-4.336135,0.085383,-1.022602,96.000000,1.026160,274.772903,0.000000,0.000000,0.000000,0.727429,
2417,49,-2.332579,-4.787218,0.333226,-1.127706,96.400000,1.175908,286.461872,0.619606,-0.262760,0.673019,0.716086,
2427,49,-2.199289,-5.238300,0.333226,-1.127706,96.800000,1.175908,286.461872,0.000000,0.000000,0.000000,0.705621,
2437,49,-2.065998,-5.689383,0.333226,-1.127706,97.200000,1.175908,286.461872,0.000000,0.000000,0.000000,0.696076,
2447,49,-1.949545,-6.132393,0.291134,-1.107526,97.600000,1.145152,284.728064,-0.105229,0.050450,0.116698,0.709978,
2457,49,-1.872377,-6.556568,0.192920,-1.060437,98.000000,1.077843,280.310776,-0.245534,0.117722,0.272297,0.773166,
2467,49,-1.795209,-6.980743,0.192920,-1.060437,98.400000,1.077843,280.310776,0.000000,0.000000,0.000000,0.837179,
2477,49,-1.718041,-7.404918,0.192920,-1.060437,98.800000,1.077843,280.310776,0.000000,0.000000,0.000000,0.892876,
2487,49,-1.649291,-7.822421,0.171874,-1.043760,99.200000,1.057816,279.350884,-0.052615,0.041692,0.067131,0.876548,
2497,49,-1.586154,-8.235478,0.157844,-1.032641,99.600000,1.044635,278.690643,-0.035076,0.027798,0.044755,0.865860,
2507,49,-1.523016,-8.648534,0.157844,-1.032641,100.000000,1.044635,278.690643,0.000000,0.000000,0.000000,0.844867,4.707612
2517,49,-1.459879,-9.061591,0.157844,-1.032641,100.400000,1.044635,278.690643,0.000000,0.000000,0.000000,0.732623,0.510144
2527,49,-1.500287,-9.455830,-0.101020,-0.985599,100.800000,0.990762,264.147843,-0.647159,0.117606,0.657758,0.732453,
2537,49,-1.552200,-9.847979,-0.129783,-0.980372,101.200000,0.988925,262.458975,-0.071906,0.013067,0.073084,0.754202,
2547,49,-1.604113,-10.240130,-0.129783,-0.980372,101.600000,0.988925,262.458975,0.000000,0.000000,0.000000,3.215287,
2327,50,-2.204307,4.583109,0.149749,-1.306039,92.800000,1.314596,276.540912,,,,0.455389,
2337,50,-2.144408,4.060693,0.149749,-1.306039,93.200000,1.314596,276.540912,0.000000,0.000000,0.000000,0.461354,
2347,50,-2.083600,3.544148,0.152018,-1.291361,93.600000,1.300278,276.713919,0.005673,0.036695,0.037131,0.467765,
2357,50,-2.020676,3.041303,0.157312,-1.257114,94.000000,1.266919,277.132778,0.013235,0.085617,0.086634,0.478233,
2367,50,-1.957751,2.538457,0.157312,-1.257114,94.400000,1.266919,277.132778,0.000000,0.000000,0.000000,0.493108,
2377,50,-1.894826,2.035612,0.157312,-1.257114,94.800000,1.266919,277.132778,0.000000,0.000000,0.000000,0.508755,
2387,50,-1.854269,1.529566,0.101393,-1.265115,95.200000,1.269172,274.582174,-0.139799,-0.020002,0.141223,0.502551,
2397,50,-1.813712,1.023519,0.101393,-1.265115,95.600000,1.269172,274.582174,0.000000,0.000000,0.000000,0.498067,
2407,50,-1.773155,0.517473,0.101393,-1.265115,96.000000,1.269172,274.582174,0.000000,0.000000,0.000000,0.495390,
2417,50,-1.718898,0.021513,0.135641,-1.239900,96.400000,1.247297,276.243135,0.085620,0.063037,0.106323,0.507361,
2427,50,-1.661217,-0.471925,0.144203,-1.233596,96.800000,1.241996,276.667409,0.021405,0.015760,0.026581,0.523046,
2437,50,-1.603536,-0.965363,0.144203,-1.233596,97.200000,1.241996,276.667409,0.000000,0.000000,0.000000,0.531631,
2447,50,-1.545855,-1.458801,0.144203,-1.233596,97.600000,1.241996,276.667409,0.000000,0.000000,0.000000,0.524498,
2457,50,-1.491851,-1.928745,0.135010,-1.174858,98.000000,1.182590,276.555442,-0.022982,0.146845,0.148633,0.511841,
2467,50,-1.446427,-2.343866,0.113560,-1.037804,98.400000,1.043999,276.244641,-0.053625,0.342635,0.346806,0.484533,
2477,50,-1.401003,-2.758987,0.113560,-1.037804,98.800000,1.043999,276.244641,0.000000,0.000000,0.000000,0.459996,
2487,50,-1.355579,-3.174109,0.113560,-1.037804,99.200000,1.043999,276.244641,0.000000,0.000000,0.000000,0.430344,
2497,50,-1.304315,-3.606857,0.128160,-1.081870,99.600000,1.089435,276.755878,0.036501,-0.110165,0.116055,0.411202,
2507,50,-1.239424,-4.080734,0.162228,-1.184692,100.000000,1.195748,277.797417,0.085170,-0.257055,0.270797,0.395773,
2517,50,-1.174532,-4.554610,0.162228,-1.184692,100.400000,1.195748,277.797417,0.000000,0.000000,0.000000,0.380548,
2527,50,-1.109641,-5.028487,0.162228,-1.184692,100.800000,1.195748,277.797417,0.000000,0.000000,0.000000,0.439585,
2537,50,-1.067925,-5.499628,0.104290,-1.177852,101.200000,1.182460,275.059899,-0.144846,0.017100,0.145852,0.481003,
2547,50,-1.080286,-5.964385,-0.030901,-1.161893,101.600000,1.162304,268.476574,-0.337976,0.039898,0.340322,0.471768,
2557,50,-1.092646,-6.429143,-0.030901,-1.161893,102.000000,1.162304,268.476574,0.000000,0.000000,0.000000,0.463426,
2567,50,-1.105006,-6.893900,-0.030901,-1.161893,102.400000,1.162304,268.476574,0.000000,0.000000,0.000000,0.463387,
2577,50,-1.118030,-7.357704,-0.032559,-1.159510,102.800000,1.159967,268.391574,-0.004145,0.005958,0.007258,0.467877,
2587,50,-1.137022,-7.812928,-0.047481,-1.138060,103.200000,1.139050,267.610927,-0.037307,0.053625,0.065326,0.466697,6.868859
2597,50,-1.156015,-8.268152,-0.047481,-1.138060,103.600000,1.139050,267.610927,0.000000,0.000000,0.000000,0.465541,6.468856
2607,50,-1.175007,-8.723376,-0.047481,-1.138060,104.000000,1.139050,267.610927,0.000000,0.000000,0.000000,0.470422,6.068861
2617,50,-1.194000,-9.178600,-0.047481,-1.138060,104.400000,1.139050,267.610927,0.000000,0.000000,0.000000,0.499355,
2627,50,-1.247703,-9.629094,-0.134258,-1.126235,104.800000,1.134209,263.201886,-0.216941,0.029563,0.218946,0.493946,
2637,50,-1.301406,-10.079590,-0.134258,-1.126235,105.200000,1.134209,263.201886,0.000000,0.000000,0.000000,0.488667,
2327,51,-2.656726,4.635038,0.133600,-1.316523,92.800000,1.323284,275.794494,,,,0.455389,
2337,51,-2.603286,4.108429,0.133600,-1.316523,93.200000,1.323284,275.794494,0.000000,0.000000,0.000000,0.461354,
2347,51,-2.549846,3.581819,0.133600,-1.316523,93.600000,1.323284,275.794494,0.000000,0.000000,0.000000,0.467765,
2357,51,-2.498656,3.056859,0.127974,-1.312401,94.000000,1.318626,275.569403,-0.014063,0.010305,0.017434,0.478233,
2367,51,-2.450842,2.534372,0.119537,-1.306218,94.400000,1.311676,275.228774,-0.021095,0.015457,0.026152,0.493108,
2377,51,-2.403027,2.011885,0.119537,-1.306218,94.800000,1.311676,275.228774,0.000000,0.000000,0.000000,0.508755,
2387,51,-2.355212,1.489398,0.119537,-1.306218,95.200000,1.311676,275.228774,0.000000,0.000000,0.000000,0.502551,
2397,51,-2.310734,0.991272,0.111197,-1.245315,95.600000,1.250270,275.102529,-0.020850,0.152258,0.153678,0.498067,
2407,51,-2.268479,0.509386,0.105637,-1.204714,96.000000,1.209337,275.011242,-0.013899,0.101502,0.102450,0.495390,
2417,51,-2.226224,0.027501,0.105637,-1.204714,96.400000,1.209337,275.011242,0.000000,0.000000,0.000000,0.507361,
2427,51,-2.183969,-0.454385,0.105637,-1.204714,96.800000,1.209337,275.011242,0.000000,0.000000,0.000000,0.523046,
2437,51,-2.133997,-0.930115,0.124932,-1.189325,97.200000,1.195869,275.996608,0.048237,0.038472,0.061701,0.531631,
2447,51,-2.066015,-1.391482,0.169953,-1.153417,97.600000,1.165871,278.382089,0.112554,0.089770,0.143969,0.524498,
2457,51,-1.998034,-1.852849,0.169953,-1.153417,98.000000,1.165871,278.382089,0.000000,0.000000,0.000000,0.511841,
2467,51,-1.930052,-2.314215,0.169953,-1.153417,98.400000,1.165871,278.382089,0.000000,0.000000,0.000000,0.484533,
2477,51,-1.860639,-2.777182,0.173533,-1.157418,98.800000,1.170355,278.526922,0.008950,-0.010003,0.013422,0.459996,
2487,51,-1.778338,-3.254552,0.205753,-1.193423,99.200000,1.211030,279.781955,0.080549,-0.090012,0.120791,0.430344,
2497,51,-1.696037,-3.731921,0.205753,-1.193423,99.600000,1.211030,279.781955,0.000000,0.000000,0.000000,0.411202,
2507,51,-1.613736,-4.209290,0.205753,-1.193423,100.000000,1.211030,279.781955,0.000000,0.000000,0.000000,0.395773,
2517,51,-1.531435,-4.686659,0.205753,-1.193423,100.400000,1.211030,279.781955,0.000000,0.000000,0.000000,0.380548,
2527,51,-1.537334,-5.130042,-0.014748,-1.108457,100.800000,1.108555,269.237725,-0.551252,0.212415,0.590762,0.439585,
2537,51,-1.543233,-5.573425,-0.014748,-1.108457,101.200000,1.108555,269.237725,0.000000,0.000000,0.000000,0.481003,
2547,51,-1.549132,-6.016808,-0.014748,-1.108457,101.600000,1.108555,269.237725,0.000000,0.000000,0.000000,0.471768,
2557,51,-1.555031,-6.460191,-0.014748,-1.108457,102.000000,1.108555,269.237725,0.000000,0.000000,0.000000,0.463426,
2567,51,-1.568010,-6.912736,-0.032446,-1.131361,102.400000,1.131826,268.357298,-0.044244,-0.057260,0.072362,0.463387,
2577,51,-1.585707,-7.371388,-0.044244,-1.146630,102.800000,1.147483,267.790272,-0.029496,-0.038173,0.048241,0.467877,6.120850
2587,51,-1.603405,-7.830040,-0.044244,-1.146630,103.200000,1.147483,267.790272,0.000000,0.000000,0.000000,0.466697,5.450665
2597,51,-1.621103,-8.288692,-0.044244,-1.146630,103.600000,1.147483,267.790272,0.000000,0.000000,0.000000,0.465541,5.050663
2607,51,-1.644824,-8.747235,-0.059303,-1.146359,104.000000,1.147892,267.038658,-0.037646,0.000678,0.037652,0.470422,4.358717
2617,51,-1.692638,-9.205344,-0.119537,-1.145272,104.400000,1.151493,264.041386,-0.150585,0.002717,0.150610,0.499355,8.208992
2627,51,-1.740453,-9.663453,-0.119537,-1.145272,104.800000,1.151493,264.041386,0.000000,0.000000,0.000000,0.493946,
2637,51,-1.788267,-10.121560,-0.119537,-1.145272,105.200000,1.151493,264.041386,0.000000,0.000000,0.000000,0.488667,
2347,52,-3.997304,4.510498,0.000000,-1.364050,93.600000,1.364050,270.000000,,,,1.719761,9.225725
2357,52,-3.997304,3.964878,0.000000,-1.364050,94.000000,1.364050,270.000000,0.000000,0.000000,0.000000,1.752268,8.825723
2367,52,-3.998978,3.420688,-0.004187,-1.360474,94.400000,1.360480,269.823686,-0.010466,0.008940,0.013765,1.783895,8.379144
2377,52,-4.007351,2.882221,-0.020933,-1.346168,94.800000,1.346331,269.109133,-0.041865,0.035765,0.055062,1.825196,7.931616
2387,52,-4.015724,2.343753,-0.020933,-1.346168,95.200000,1.346331,269.109132,-0.000000,0.000000,0.000000,1.867411,7.531616
2397,52,-4.019022,1.808025,-0.008245,-1.339322,95.600000,1.339347,269.647290,0.031719,0.017115,0.036042,1.893498,7.253772
2407,52,-3.976644,1.296943,0.105945,-1.277704,96.000000,1.282089,274.740023,0.285475,0.154045,0.324385,1.880977,
2417,52,-3.934266,0.785862,0.105945,-1.277704,96.400000,1.282089,274.740023,0.000000,0.000000,0.000000,1.868828,
2427,52,-3.891888,0.274780,0.105945,-1.277704,96.800000,1.282089,274.740023,0.000000,0.000000,0.000000,1.857059,
2437,52,-3.849510,-0.236301,0.105945,-1.277704,97.200000,1.282089,274.740023,0.000000,0.000000,0.000000,1.850503,
2447,52,-3.811615,-0.746098,0.094739,-1.274492,97.600000,1.278008,274.251258,-0.028014,0.008030,0.029143,1.861086,
2457,52,-3.791648,-1.250757,0.049916,-1.261646,98.000000,1.262633,272.265697,-0.112057,0.032115,0.116568,1.891974,
2467,52,-3.771682,-1.755415,0.049916,-1.261646,98.400000,1.262633,272.265697,0.000000,0.000000,0.000000,1.924541,
2477,52,-3.751715,-2.260073,0.049916,-1.261646,98.800000,1.262633,272.265697,0.000000,0.000000,0.000000,1.960503,
2487,52,-3.739265,-2.758677,0.031124,-1.246509,99.200000,1.246898,271.430332,-0.046980,0.037842,0.060326,2.022653,
2497,52,-3.744355,-3.243153,-0.012724,-1.211191,99.600000,1.211258,269.398120,-0.109620,0.088295,0.140757,2.105825,
2507,52,-3.749444,-3.727630,-0.012724,-1.211191,100.000000,1.211258,269.398120,0.000000,0.000000,0.000000,2.189348,
2517,52,-3.754534,-4.212106,-0.012724,-1.211191,100.400000,1.211258,269.398120,0.000000,0.000000,0.000000,2.269508,
2527,52,-3.759623,-4.696582,-0.012724,-1.211191,100.800000,1.211258,269.398120,0.000000,0.000000,0.000000,2.233693,
2537,52,-3.758976,-5.178499,0.001619,-1.204793,101.200000,1.204794,270.077013,0.035858,0.015995,0.039264,2.248120,
2547,52,-3.735379,-5.650180,0.058992,-1.179201,101.600000,1.180676,272.863958,0.143432,0.063980,0.157054,1.847912,
2557,52,-3.711782,-6.121860,0.058992,-1.179201,102.000000,1.180676,272.863958,0.000000,0.000000,0.000000,1.073376,
2567,52,-3.688185,-6.593541,0.058992,-1.179201,102.400000,1.180676,272.863958,0.000000,0.000000,0.000000,0.937251,
2577,52,-3.600877,-7.044807,0.218271,-1.128166,102.800000,1.149087,280.949950,0.398197,0.127588,0.418138,1.516012,6.120850
2587,52,-3.506490,-7.493806,0.235968,-1.122496,103.200000,1.147030,281.871714,0.044244,0.014175,0.046459,1.337594,5.450665
2597,52,-3.412102,-7.942804,0.235968,-1.122496,103.600000,1.147030,281.871714,0.000000,0.000000,0.000000,1.224688,5.050663
2607,52,-3.317715,-8.391802,0.235968,-1.122496,104.000000,1.147030,281.871714,0.000000,0.000000,0.000000,1.146433,4.358717
2617,52,-3.308506,-8.847757,0.023021,-1.139888,104.400000,1.140120,271.156994,-0.532367,-0.043480,0.534140,0.942627,8.208992
2627,52,-3.384477,-9.310670,-0.189926,-1.157281,104.800000,1.172762,260.680056,-0.532368,-0.043483,0.534140,1.019115,
2637,52,-3.460447,-9.773582,-0.189926,-1.157281,105.200000,1.172762,260.680056,0.000000,0.000000,0.000000,1.487415,
2647,52,-3.536417,-10.236490,-0.189926,-1.157281,105.600000,1.172762,260.680056,0.000000,0.000000,0.000000,1.796066,
2387,53,-2.916052,4.640979,0.060836,-1.216051,95.200000,1.217572,272.863958,,,,2.546866,
2397,53,-2.891718,4.154559,0.060836,-1.216051,95.600000,1.217572,272.863958,0.000000,0.000000,0.000000,2.603274,
2407,53,-2.867384,3.668139,0.060836,-1.216051,96.000000,1.217572,272.863958,0.000000,0.000000,0.000000,2.617829,
2417,53,-2.842555,3.161263,0.062072,-1.267188,96.400000,1.268707,272.804341,0.003091,-0.127842,0.127880,2.614262,
2427,53,-2.817232,2.633934,0.063309,-1.318324,96.800000,1.319843,272.749347,0.003091,-0.127840,0.127877,2.592391,
2437,53,-2.791908,2.106604,0.063309,-1.318324,97.200000,1.319843,272.749347,0.000000,0.000000,0.000000,2.570550,
2447,53,-2.766585,1.579275,0.063309,-1.318324,97.600000,1.319843,272.749347,0.000000,0.000000,0.000000,2.549401,
2457,53,-2.800420,1.063422,-0.084587,-1.289632,98.000000,1.292403,266.247331,-0.369740,0.071730,0.376633,2.517530,
2467,53,-2.922992,0.564784,-0.306431,-1.246595,98.400000,1.283705,256.189684,-0.554610,0.107592,0.564949,2.470546,6.853908
2477,53,-3.045565,0.066146,-0.306431,-1.246595,98.800000,1.283705,256.189684,0.000000,0.000000,0.000000,2.431037,6.453910
2487,53,-3.168137,-0.432492,-0.306431,-1.246595,99.200000,1.283705,256.189684,0.000000,0.000000,0.000000,2.395271,6.053910
2497,53,-3.215101,-0.950059,-0.117408,-1.293917,99.600000,1.299233,264.815252,0.472557,-0.118305,0.487141,2.353378,3.429926
2507,53,-3.243162,-1.472358,-0.070153,-1.305748,100.000000,1.307631,266.924678,0.118139,-0.029577,0.121785,2.311401,2.931062
2517,53,-3.271223,-1.994658,-0.070153,-1.305748,100.400000,1.307631,266.924678,0.000000,0.000000,0.000000,2.269508,2.538170
2527,53,-3.295212,-2.511701,-0.059972,-1.292608,100.800000,1.293998,267.343601,0.025452,0.032850,0.041556,2.233693,2.203847
2537,53,-3.282550,-2.981441,0.031654,-1.174350,101.200000,1.174777,271.544019,0.229066,0.295645,0.374001,2.248120,1.800261
2547,53,-3.269888,-3.451181,0.031654,-1.174350,101.600000,1.174777,271.544019,0.000000,0.000000,0.000000,2.247727,1.400260
2557,53,-3.257226,-3.920921,0.031654,-1.174350,102.000000,1.174777,271.544019,0.000000,0.000000,0.000000,2.247388,1.000261
2567,53,-3.244565,-4.390661,0.031654,-1.174350,102.400000,1.174777,271.544019,0.000000,0.000000,0.000000,1.971981,0.750671
2577,53,-3.250464,-4.898053,-0.014748,-1.268478,102.800000,1.268564,269.333878,-0.116006,-0.235320,0.262360,1.069229,
2587,53,-3.256363,-5.405444,-0.014748,-1.268478,103.200000,1.268564,269.333878,0.000000,0.000000,0.000000,0.639409,
2597,53,-3.262262,-5.912835,-0.014748,-1.268478,103.600000,1.268564,269.333878,0.000000,0.000000,0.000000,1.297610,
2607,53,-3.268161,-6.420226,-0.014748,-1.268478,104.000000,1.268564,269.333878,0.000000,0.000000,0.000000,1.972199,
2617,53,-3.262324,-6.930698,0.014593,-1.276180,104.400000,1.276263,270.655133,0.073352,-0.019255,0.075837,1.917615,1.075328
2627,53,-3.248663,-7.443224,0.034153,-1.281315,104.800000,1.281770,271.526851,0.048901,-0.012837,0.050558,1.441535,
2637,53,-3.235002,-7.955750,0.034153,-1.281315,105.200000,1.281770,271.526851,0.000000,0.000000,0.000000,0.946462,
